window,step,throughput,cumulative_throughput
2552,255200,3,3808
2553,255300,4,3812
2554,255400,4,3816
2555,255500,3,3819
2556,255600,2,3821
2557,255700,4,3825
2558,255800,5,3830
2559,255900,5,3835
2560,256000,6,3841
2561,256100,5,3846
2562,256200,2,3848
2563,256300,5,3853
2564,256400,6,3859
2565,256500,7,3866
2566,256600,2,3868
2567,256700,3,3871
2568,256800,3,3874
2569,256900,5,3879
2570,257000,2,3881
2571,257100,4,3885
2572,257200,3,3888
2573,257300,5,3893
2574,257400,3,3896
2575,257500,3,3899
2576,257600,3,3902
2577,257700,3,3905
2578,257800,5,3910
2579,257900,4,3914
2580,258000,3,3917
2581,258100,3,3920
2582,258200,4,3924
2583,258300,3,3927
2584,258400,4,3931
2585,258500,4,3935
2586,258600,3,3938
2587,258700,4,3942
2588,258800,4,3946
2589,258900,6,3952
2590,259000,3,3955
2591,259100,2,3957
2592,259200,5,3962
2593,259300,1,3963
2594,259400,2,3965
2595,259500,5,3970
2596,259600,4,3974
2597,259700,1,3975
2598,259800,4,3979
2599,259900,2,3981
2600,260000,2,3983
2601,260100,3,3986
2602,260200,4,3990
2603,260300,6,3996
2604,260400,5,4001
2605,260500,5,4006
2606,260600,1,4007
2607,260700,6,4013
2608,260800,5,4018
2609,260900,4,4022
2610,261000,7,4029
2611,261100,6,4035
2612,261200,3,4038
2613,261300,5,4043
2614,261400,8,4051
2615,261500,7,4058
2616,261600,5,4063
2617,261700,3,4066
2618,261800,7,4073
2619,261900,4,4077
2620,262000,2,4079
2621,262100,5,4084
2622,262200,4,4088
2623,262300,7,4095
2624,262400,5,4100
2625,262500,6,4106
2626,262600,6,4112
2627,262700,4,4116
2628,262800,6,4122
2629,262900,4,4126
2630,263000,6,4132
2631,263100,3,4135
2632,263200,2,4137
2633,263300,6,4143
2634,263400,5,4148
2635,263500,6,4154
2636,263600,4,4158
2637,263700,3,4161
2638,263800,3,4164
2639,263900,4,4168
2640,264000,4,4172
2641,264100,5,4177
2642,264200,3,4180
2643,264300,7,4187
2644,264400,3,4190
2645,264500,3,4193
2646,264600,7,4200
2647,264700,6,4206
2648,264800,4,4210
2649,264900,7,4217
2650,265000,5,4222
2651,265100,7,4229
2652,265200,4,4233
2653,265300,5,4238
2654,265400,6,4244
2655,265500,5,4249
2656,265600,3,4252
2657,265700,3,4255
2658,265800,7,4262
2659,265900,3,4265
2660,266000,4,4269
2661,266100,5,4274
2662,266200,6,4280
2663,266300,3,4283
2664,266400,7,4290
2665,266500,7,4297
2666,266600,3,4300
2667,266700,4,4304
2668,266800,5,4309
2669,266900,4,4313
2670,267000,9,4322
2671,267100,3,4325
2672,267200,3,4328
2673,267300,7,4335
2674,267400,6,4341
2675,267500,6,4347
2676,267600,5,4352
2677,267700,4,4356
2678,267800,5,4361
2679,267900,4,4365
2680,268000,3,4368
2681,268100,6,4374
2682,268200,4,4378
2683,268300,2,4380
2684,268400,6,4386
2685,268500,3,4389
2686,268600,5,4394
2687,268700,4,4398
2688,268800,5,4403
2689,268900,4,4407
2690,269000,6,4413
2691,269100,3,4416
2692,269200,4,4420
2693,269300,4,4424
2694,269400,2,4426
2695,269500,6,4432
2696,269600,7,4439
2697,269700,7,4446
2698,269800,5,4451
2699,269900,6,4457
2700,270000,7,4464
2701,270100,8,4472
2702,270200,4,4476
2703,270300,6,4482
2704,270400,8,4490
2705,270500,6,4496
2706,270600,2,4498
2707,270700,8,4506
2708,270800,3,4509
2709,270900,7,4516
2710,271000,1,4517
2711,271100,7,4524
2712,271200,7,4531
2713,271300,3,4534
2714,271400,6,4540
2715,271500,5,4545
2716,271600,8,4553
2717,271700,5,4558
2718,271800,8,4566
2719,271900,6,4572
2720,272000,8,4580
2721,272100,3,4583
2722,272200,7,4590
2723,272300,9,4599
2724,272400,4,4603
2725,272500,2,4605
2726,272600,8,4613
2727,272700,7,4620
2728,272800,6,4626
2729,272900,4,4630
2730,273000,4,4634
2731,273100,5,4639
2732,273200,5,4644
2733,273300,4,4
2734,273400,5,9
2735,273500,2,11
2736,273600,4,15
2737,273700,1,16
2738,273800,7,23
2739,273900,4,27
2740,274000,4,31
2741,274100,5,36
2742,274200,5,41
2743,274300,2,43
2744,274400,1,44
2745,274500,7,51
2746,274600,7,58
2747,274700,4,62
2748,274800,7,69
2749,274900,3,72
2750,275000,3,75
2751,275100,0,75
2752,275200,2,77
2753,275300,3,80
2754,275400,1,81
2755,275500,7,88
2756,275600,3,91
2757,275700,3,94
2758,275800,2,96
2759,275900,4,100
2760,276000,5,105
2761,276100,3,108
2762,276200,6,114
2763,276300,4,118
2764,276400,3,121
2765,276500,2,123
2766,276600,8,131
2767,276700,5,136
2768,276800,6,142
2769,276900,5,147
2770,277000,5,152
2771,277100,2,154
2772,277200,5,159
2773,277300,4,163
2774,277400,7,170
2775,277500,4,174
2776,277600,6,180
2777,277700,6,186
2778,277800,4,190
2779,277900,2,192
2780,278000,2,194
2781,278100,5,199
2782,278200,3,202
2783,278300,2,204
2784,278400,4,208
2785,278500,3,211
2786,278600,3,214
2787,278700,5,219
2788,278800,3,222
2789,278900,5,227
2790,279000,4,231
2791,279100,8,239
2792,279200,5,244
2793,279300,8,252
2794,279400,4,256
2795,279500,7,263
2796,279600,3,266
2797,279700,3,269
2798,279800,4,273
2799,279900,6,279
2800,280000,5,284
2801,280100,6,290
2802,280200,4,294
2803,280300,5,299
2804,280400,6,305
2805,280500,4,309
2806,280600,7,316
2807,280700,5,321
2808,280800,6,327
2809,280900,4,331
2810,281000,7,338
2811,281100,5,343
2812,281200,5,348
2813,281300,4,352
2814,281400,7,359
2815,281500,6,365
2816,281600,3,368
2817,281700,1,369
2818,281800,7,376
2819,281900,6,382
2820,282000,7,389
2821,282100,5,394
2822,282200,4,398
2823,282300,6,404
2824,282400,5,409
2825,282500,7,416
2826,282600,5,421
2827,282700,7,428
2828,282800,8,436
2829,282900,4,440
2830,283000,8,448
2831,283100,5,453
2832,283200,8,461
2833,283300,5,466
2834,283400,6,472
2835,283500,6,478
2836,283600,5,483
2837,283700,5,488
2838,283800,4,492
2839,283900,7,499
2840,284000,5,504
2841,284100,6,510
2842,284200,4,514
2843,284300,9,523
2844,284400,7,530
2845,284500,4,534
2846,284600,7,541
2847,284700,5,546
2848,284800,4,550
2849,284900,3,553
2850,285000,5,558
2851,285100,5,563
2852,285200,5,568
2853,285300,6,574
2854,285400,6,580
2855,285500,6,586
2856,285600,5,591
2857,285700,4,595
2858,285800,8,603
2859,285900,5,608
2860,286000,3,611
2861,286100,9,620
2862,286200,6,626
2863,286300,5,631
2864,286400,3,634
2865,286500,8,642
2866,286600,5,647
2867,286700,7,654
2868,286800,6,660
2869,286900,0,660
2870,287000,7,667
2871,287100,6,673
2872,287200,6,679
2873,287300,5,684
2874,287400,5,689
2875,287500,3,692
2876,287600,6,698
2877,287700,4,702
2878,287800,5,707
2879,287900,2,709
2880,288000,8,717
2881,288100,6,723
2882,288200,4,727
2883,288300,2,729
2884,288400,6,735
2885,288500,6,741
2886,288600,2,743
2887,288700,8,751
2888,288800,4,755
2889,288900,5,760
2890,289000,6,766
2891,289100,6,772
2892,289200,3,775
2893,289300,4,779
2894,289400,6,785
2895,289500,3,788
2896,289600,4,792
2897,289700,5,797
2898,289800,5,802
2899,289900,4,806
2900,290000,5,811
2901,290100,0,811
2902,290200,9,820
2903,290300,3,823
2904,290400,8,831
2905,290500,5,836
2906,290600,8,844
2907,290700,3,847
2908,290800,3,850
2909,290900,6,856
2910,291000,2,858
2911,291100,2,860
2912,291200,7,867
2913,291300,6,873
2914,291400,3,876
2915,291500,4,880
2916,291600,3,883
2917,291700,1,884
2918,291800,4,888
2919,291900,3,891
2920,292000,3,894
2921,292100,5,899
2922,292200,4,903
2923,292300,4,907
2924,292400,2,909
2925,292500,7,916
2926,292600,1,917
2927,292700,8,925
2928,292800,6,931
2929,292900,2,933
2930,293000,6,939
2931,293100,7,946
2932,293200,6,952
2933,293300,5,957
2934,293400,7,964
2935,293500,5,969
2936,293600,9,978
2937,293700,6,984
2938,293800,4,988
2939,293900,5,993
2940,294000,7,1000
2941,294100,4,1004
2942,294200,4,1008
2943,294300,0,1008
2944,294400,5,1013
2945,294500,5,1018
2946,294600,3,1021
2947,294700,4,1025
2948,294800,2,1027
2949,294900,4,1031
2950,295000,1,1032
2951,295100,0,1032
2952,295200,8,1040
2953,295300,4,1044
2954,295400,3,1047
2955,295500,4,1051
2956,295600,4,1055
2957,295700,6,1061
2958,295800,4,1065
2959,295900,8,1073
2960,296000,4,1077
2961,296100,3,1080
2962,296200,7,1087
2963,296300,4,1091
2964,296400,4,1095
2965,296500,5,1100
2966,296600,7,1107
2967,296700,2,1109
2968,296800,7,1116
2969,296900,6,1122
2970,297000,4,1126
2971,297100,6,1132
2972,297200,7,1139
2973,297300,7,1146
2974,297400,1,1147
2975,297500,1,1148
2976,297600,10,1158
2977,297700,8,1166
2978,297800,5,1171
2979,297900,8,1179
2980,298000,8,1187
2981,298100,5,1192
2982,298200,7,1199
2983,298300,3,1202
2984,298400,7,1209
2985,298500,7,1216
2986,298600,5,1221
2987,298700,8,1229
2988,298800,5,1234
2989,298900,7,1241
2990,299000,9,1250
2991,299100,3,1253
2992,299200,6,1259
2993,299300,6,1265
2994,299400,7,1272
2995,299500,6,1278
2996,299600,5,1283
2997,299700,5,1288
2998,299800,6,1294
2999,299900,6,1300
3000,300000,5,1305
3001,300100,8,1313
3002,300200,2,1315
3003,300300,7,1322
3004,300400,4,1326
3005,300500,3,1329
3006,300600,3,1332
3007,300700,5,1337
3008,300800,3,1340
3009,300900,5,1345
3010,301000,2,1347
3011,301100,5,1352
3012,301200,4,1356
3013,301300,3,1359
3014,301400,7,1366
3015,301500,5,1371
3016,301600,6,1377
3017,301700,3,1380
3018,301800,0,1380
3019,301900,6,1386
3020,302000,5,1391
3021,302100,4,1395
3022,302200,4,1399
3023,302300,4,1403
3024,302400,4,1407
3025,302500,2,1409
3026,302600,3,1412
3027,302700,4,1416
3028,302800,5,1421
3029,302900,5,1426
3030,303000,4,1430
3031,303100,6,1436
3032,303200,5,1441
3033,303300,3,1444
3034,303400,0,1444
3035,303500,0,1444
3036,303600,0,1444
3037,303700,4,4
3038,303800,5,9
3039,303900,4,13
3040,304000,4,17
3041,304100,9,26
3042,304200,6,32
3043,304300,2,34
3044,304400,7,41
3045,304500,0,41
3046,304600,7,48
3047,304700,7,55
3048,304800,6,61
3049,304900,4,65
3050,305000,5,70
3051,305100,6,76
3052,305200,5,81
3053,305300,6,87
3054,305400,6,93
3055,305500,6,99
3056,305600,6,105
3057,305700,5,110
3058,305800,4,114
3059,305900,5,119
3060,306000,5,124
3061,306100,5,129
3062,306200,4,133
3063,306300,5,138
3064,306400,9,147
3065,306500,5,152
3066,306600,6,158
3067,306700,3,161
3068,306800,1,162
3069,306900,2,164
3070,307000,2,166
3071,307100,5,171
3072,307200,4,175
3073,307300,3,178
3074,307400,2,180
3075,307500,5,185
3076,307600,4,189
3077,307700,1,190
3078,307800,6,196
3079,307900,3,199
3080,308000,5,204
3081,308100,2,206
3082,308200,7,213
3083,308300,6,219
3084,308400,4,223
3085,308500,5,228
3086,308600,4,232
3087,308700,6,238
3088,308800,5,243
3089,308900,9,252
3090,309000,5,257
3091,309100,7,264
3092,309200,4,268
3093,309300,5,273
3094,309400,6,279
3095,309500,5,284
3096,309600,7,291
3097,309700,7,298
3098,309800,6,304
3099,309900,4,308
3100,310000,5,313
3101,310100,5,318
3102,310200,3,321
3103,310300,7,328
3104,310400,6,334
3105,310500,3,337
3106,310600,7,344
3107,310700,5,349
3108,310800,5,354
3109,310900,5,359
3110,311000,3,362
3111,311100,7,369
3112,311200,6,375
3113,311300,5,380
3114,311400,6,386
3115,311500,3,389
3116,311600,4,393
3117,311700,7,400
3118,311800,5,405
3119,311900,7,412
3120,312000,6,418
3121,312100,6,424
3122,312200,4,428
3123,312300,4,432
3124,312400,7,439
3125,312500,6,445
3126,312600,6,451
3127,312700,4,455
3128,312800,6,461
3129,312900,6,467
3130,313000,5,472
3131,313100,5,477
3132,313200,7,484
3133,313300,3,487
3134,313400,9,496
3135,313500,3,499
3136,313600,7,506
3137,313700,6,512
3138,313800,6,518
3139,313900,6,524
3140,314000,5,529
3141,314100,5,534
3142,314200,1,535
3143,314300,6,541
3144,314400,3,544
3145,314500,4,548
3146,314600,5,553
3147,314700,3,556
3148,314800,4,560
3149,314900,5,565
3150,315000,3,568
3151,315100,5,573
3152,315200,4,577
3153,315300,6,583
3154,315400,5,588
3155,315500,6,594
3156,315600,6,600
3157,315700,5,605
3158,315800,4,609
3159,315900,3,612
3160,316000,7,619
3161,316100,7,626
3162,316200,4,630
3163,316300,4,634
3164,316400,6,640
3165,316500,4,644
3166,316600,5,649
3167,316700,1,650
3168,316800,2,652
3169,316900,2,654
3170,317000,1,655
3171,317100,2,657
3172,317200,4,661
3173,317300,1,662
3174,317400,3,665
3175,317500,2,667
3176,317600,2,669
3177,317700,3,672
3178,317800,5,677
3179,317900,5,682
3180,318000,3,685
3181,318100,3,688
3182,318200,4,692
3183,318300,2,694
3184,318400,4,698
3185,318500,4,702
3186,318600,5,707
3187,318700,4,711
3188,318800,6,717
3189,318900,4,721
3190,319000,6,727
3191,319100,3,730
3192,319200,6,736
3193,319300,3,739
3194,319400,4,743
3195,319500,6,749
3196,319600,6,755
3197,319700,8,763
3198,319800,4,767
3199,319900,5,772
3200,320000,5,777
3201,320100,4,781
3202,320200,3,784
3203,320300,4,788
3204,320400,6,794
3205,320500,3,797
3206,320600,4,801
3207,320700,4,805
3208,320800,3,808
3209,320900,2,810
3210,321000,8,818
3211,321100,2,820
3212,321200,7,827
3213,321300,3,830
3214,321400,6,836
3215,321500,4,840
3216,321600,5,845
3217,321700,6,851
3218,321800,4,855
3219,321900,6,861
3220,322000,6,867
3221,322100,4,871
3222,322200,5,876
3223,322300,6,882
3224,322400,5,887
3225,322500,6,893
3226,322600,5,898
3227,322700,5,903
3228,322800,4,907
3229,322900,4,911
3230,323000,6,917
3231,323100,5,922
3232,323200,5,927
3233,323300,4,931
3234,323400,8,939
3235,323500,4,943
3236,323600,4,947
3237,323700,8,955
3238,323800,3,958
3239,323900,1,959
3240,324000,6,965
3241,324100,3,968
3242,324200,3,971
3243,324300,1,972
3244,324400,5,977
3245,324500,3,980
3246,324600,5,985
3247,324700,2,987
3248,324800,1,988
3249,324900,5,993
3250,325000,3,996
3251,325100,2,998
3252,325200,6,1004
3253,325300,4,1008
3254,325400,6,1014
3255,325500,2,1016
3256,325600,5,1021
3257,325700,0,1021
3258,325800,4,1025
3259,325900,5,1030
3260,326000,1,1031
3261,326100,2,1033
3262,326200,5,1038
3263,326300,3,1041
3264,326400,4,1045
3265,326500,8,1053
3266,326600,4,1057
3267,326700,6,1063
3268,326800,7,1070
3269,326900,4,1074
3270,327000,7,1081
3271,327100,6,1087
3272,327200,5,1092
3273,327300,4,1096
3274,327400,3,1099
3275,327500,7,1106
3276,327600,9,1115
3277,327700,3,1118
3278,327800,4,1122
3279,327900,5,1127
3280,328000,3,1130
3281,328100,2,1132
3282,328200,2,1134
3283,328300,5,1139
3284,328400,5,1144
3285,328500,3,1147
3286,328600,1,1148
3287,328700,3,1151
3288,328800,5,1156
3289,328900,3,1159
3290,329000,5,1164
3291,329100,2,1166
3292,329200,3,1169
3293,329300,0,1169
3294,329400,3,1172
3295,329500,0,1172
3296,329600,2,1174
3297,329700,1,1175
3298,329800,1,1176
3299,329900,2,1178
3300,330000,4,1182
3301,330100,5,1187
3302,330200,3,1190
3303,330300,3,1193
3304,330400,4,1197
3305,330500,2,1199
3306,330600,0,1199
3307,330700,3,1202
3308,330800,4,1206
3309,330900,2,1208
3310,331000,3,1211
3311,331100,3,1214
3312,331200,1,1215
3313,331300,5,1220
3314,331400,3,1223
3315,331500,1,1224
3316,331600,2,1226
3317,331700,1,1227
3318,331800,2,1229
3319,331900,5,1234
3320,332000,2,1236
3321,332100,2,1238
3322,332200,2,1240
3323,332300,6,1246
3324,332400,6,1252
3325,332500,3,1255
3326,332600,0,1255
3327,332700,1,1256
3328,332800,8,1264
3329,332900,4,1268
3330,333000,7,1275
3331,333100,0,1275
3332,333200,1,1276
3333,333300,2,1278
3334,333400,2,1280
3335,333500,1,1281
3336,333600,6,1287
3337,333700,3,1290
3338,333800,1,1291
3339,333900,7,1298
3340,334000,4,1302
3341,334100,2,1304
3342,334200,3,1307
3343,334300,4,1311
3344,334400,2,1313
3345,334500,7,1320
3346,334600,5,1325
3347,334700,3,1328
3348,334800,2,1330
3349,334900,6,1336
3350,335000,2,1338
3351,335100,2,1340
3352,335200,1,1341
3353,335300,4,1345
3354,335400,6,1351
3355,335500,3,1354
3356,335600,2,1356
3357,335700,7,1363
3358,335800,3,1366
3359,335900,6,1372
3360,336000,1,1373
3361,336100,3,1376
3362,336200,5,1381
3363,336300,1,1382
3364,336400,3,1385
3365,336500,4,1389
3366,336600,3,1392
3367,336700,3,1395
3368,336800,4,1399
3369,336900,2,1401
3370,337000,5,1406
3371,337100,4,1410
3372,337200,4,1414
3373,337300,4,1418
3374,337400,4,1422
3375,337500,3,1425
3376,337600,5,1430
3377,337700,4,1434
3378,337800,2,1436
3379,337900,5,1441
3380,338000,2,1443
3381,338100,0,1443
3382,338200,3,1446
3383,338300,6,1452
3384,338400,5,1457
3385,338500,2,1459
3386,338600,1,1460
3387,338700,5,1465
3388,338800,3,1468
3389,338900,3,1471
3390,339000,4,1475
3391,339100,7,1482
3392,339200,7,1489
3393,339300,4,1493
3394,339400,3,1496
3395,339500,3,1499
3396,339600,0,1499
3397,339700,1,1500
3398,339800,7,1507
3399,339900,5,1512
3400,340000,7,1519
3401,340100,7,1526
3402,340200,7,1533
3403,340300,2,1535
3404,340400,6,1541
3405,340500,4,1545
3406,340600,6,1551
3407,340700,3,1554
3408,340800,6,1560
3409,340900,3,1563
3410,341000,3,1566
3411,341100,3,1569
3412,341200,4,1573
3413,341300,7,1580
3414,341400,3,1583
3415,341500,2,1585
3416,341600,4,1589
3417,341700,2,1591
3418,341800,2,1593
3419,341900,1,1594
3420,342000,6,1600
3421,342100,3,1603
3422,342200,1,1604
3423,342300,6,1610
3424,342400,3,1613
3425,342500,2,1615
3426,342600,6,1621
3427,342700,3,1624
3428,342800,4,1628
3429,342900,3,1631
3430,343000,5,1636
3431,343100,2,1638
3432,343200,3,1641
3433,343300,0,1641
3434,343400,6,1647
3435,343500,3,1650
3436,343600,6,1656
3437,343700,3,1659
3438,343800,6,1665
3439,343900,3,1668
3440,344000,4,1672
3441,344100,3,1675
3442,344200,7,1682
3443,344300,4,1686
3444,344400,7,1693
3445,344500,3,1696
3446,344600,7,1703
3447,344700,7,1710
3448,344800,4,1714
3449,344900,4,1718
3450,345000,4,1722
3451,345100,6,1728
3452,345200,5,1733
3453,345300,6,1739
3454,345400,6,1745
3455,345500,5,1750
3456,345600,4,1754
3457,345700,3,1757
3458,345800,5,1762
3459,345900,7,1769
3460,346000,7,1776
3461,346100,5,1781
3462,346200,4,1785
3463,346300,5,1790
3464,346400,4,1794
3465,346500,3,1797
3466,346600,3,1800
3467,346700,7,1807
3468,346800,3,1810
3469,346900,7,1817
3470,347000,3,1820
3471,347100,7,1827
3472,347200,6,1833
3473,347300,5,1838
3474,347400,3,1841
3475,347500,5,1846
3476,347600,4,1850
3477,347700,6,1856
3478,347800,4,1860
3479,347900,7,1867
3480,348000,4,1871
3481,348100,4,1875
3482,348200,4,1879
3483,348300,7,1886
3484,348400,3,1889
3485,348500,5,1894
3486,348600,4,1898
3487,348700,3,1901
3488,348800,5,1906
3489,348900,4,1910
3490,349000,5,1915
3491,349100,5,1920
3492,349200,2,1922
3493,349300,3,1925
3494,349400,5,1930
3495,349500,3,1933
3496,349600,4,1937
3497,349700,3,1940
3498,349800,4,1944
3499,349900,3,1947
3500,350000,5,1952
3501,350100,5,1957
3502,350200,3,1960
3503,350300,7,1967
3504,350400,4,1971
3505,350500,3,1974
3506,350600,7,1981
3507,350700,4,1985
3508,350800,4,1989
3509,350900,5,1994
3510,351000,4,1998
3511,351100,5,2003
3512,351200,4,2007
3513,351300,5,2012
3514,351400,7,2019
3515,351500,5,2024
3516,351600,6,2030
3517,351700,4,2034
3518,351800,3,2037
3519,351900,5,2042
3520,352000,6,2048
3521,352100,5,2053
3522,352200,5,2058
3523,352300,4,2062
3524,352400,3,2065
3525,352500,4,2069
3526,352600,3,2072
3527,352700,3,2075
3528,352800,1,2076
3529,352900,5,2081
3530,353000,4,2085
3531,353100,5,2090
3532,353200,3,2093
3533,353300,4,2097
3534,353400,2,2099
3535,353500,5,2104
3536,353600,3,2107
3537,353700,5,2112
3538,353800,1,2113
3539,353900,6,2119
3540,354000,3,2122
3541,354100,4,2126
3542,354200,3,2129
3543,354300,4,2133
3544,354400,5,2138
3545,354500,2,2140
3546,354600,6,2146
3547,354700,5,2151
3548,354800,5,2156
3549,354900,6,2162
3550,355000,4,2166
3551,355100,2,2168
3552,355200,1,2169
3553,355300,3,2172
3554,355400,2,2174
3555,355500,3,2177
3556,355600,3,2180
3557,355700,1,2181
3558,355800,2,2183
3559,355900,2,2185
3560,356000,4,2189
3561,356100,1,2190
3562,356200,3,2193
3563,356300,7,2200
3564,356400,2,2202
3565,356500,1,2203
3566,356600,5,2208
3567,356700,2,2210
3568,356800,5,2215
3569,356900,4,2219
3570,357000,1,2220
3571,357100,6,2226
3572,357200,6,2232
3573,357300,2,2234
3574,357400,6,2240
3575,357500,3,2243
3576,357600,7,2250
3577,357700,3,2253
3578,357800,4,2257
3579,357900,1,2258
3580,358000,5,2263
3581,358100,3,2266
3582,358200,6,2272
3583,358300,6,2278
3584,358400,5,2283
3585,358500,2,2285
3586,358600,2,2287
3587,358700,1,2288
3588,358800,3,2291
3589,358900,3,2294
3590,359000,4,2298
3591,359100,5,2303
3592,359200,8,2311
3593,359300,5,2316
3594,359400,1,2317
3595,359500,7,2324
3596,359600,4,2328
3597,359700,2,2330
3598,359800,4,2334
3599,359900,1,2335
3600,360000,6,2341
3601,360100,3,2344
3602,360200,3,2347
3603,360300,8,2355
3604,360400,3,2358
3605,360500,2,2360
3606,360600,5,2365
3607,360700,3,2368
3608,360800,3,2371
3609,360900,6,2377
3610,361000,3,2380
3611,361100,7,2387
3612,361200,3,2390
3613,361300,8,2398
3614,361400,7,2405
3615,361500,6,2411
3616,361600,8,2419
3617,361700,8,2427
3618,361800,5,2432
3619,361900,4,2436
3620,362000,3,2439
3621,362100,3,2442
3622,362200,1,2443
3623,362300,6,2449
3624,362400,1,2450
3625,362500,8,2458
3626,362600,8,2466
3627,362700,5,2471
3628,362800,1,2472
3629,362900,2,2474
3630,363000,7,2481
3631,363100,4,2485
3632,363200,5,2490
3633,363300,6,2496
3634,363400,5,2501
3635,363500,0,2501
3636,363600,8,2509
3637,363700,6,2515
3638,363800,7,2522
3639,363900,1,2523
3640,364000,4,2527
3641,364100,2,2529
3642,364200,2,2531
3643,364300,7,2538
3644,364400,5,2543
3645,364500,9,2552
3646,364600,5,2557
3647,364700,8,2565
3648,364800,6,2571
3649,364900,6,2577
3650,365000,1,2578
3651,365100,5,2583
3652,365200,9,2592
3653,365300,5,2597
3654,365400,9,2606
3655,365500,4,2610
3656,365600,2,2612
3657,365700,2,2614
3658,365800,3,2617
3659,365900,5,2622
3660,366000,0,2622
3661,366100,9,2631
3662,366200,7,2638
3663,366300,9,2647
3664,366400,4,2651
3665,366500,1,2652
3666,366600,5,2657
3667,366700,3,2660
3668,366800,6,2666
3669,366900,8,2674
3670,367000,1,2675
3671,367100,2,2677
3672,367200,3,2680
3673,367300,3,2683
3674,367400,5,2688
3675,367500,7,2695
3676,367600,5,2700
3677,367700,8,2708
3678,367800,6,2714
3679,367900,9,2723
3680,368000,5,2728
3681,368100,3,2731
3682,368200,6,2737
3683,368300,7,2744
3684,368400,8,2752
3685,368500,8,2760
3686,368600,8,2768
3687,368700,3,2771
3688,368800,8,2779
3689,368900,3,2782
3690,369000,10,2792
3691,369100,1,2793
3692,369200,5,2798
3693,369300,4,2802
3694,369400,3,2805
3695,369500,3,2808
3696,369600,2,2810
3697,369700,1,2811
3698,369800,2,2813
3699,369900,4,2817
3700,370000,9,2826
3701,370100,4,2830
3702,370200,7,2837
3703,370300,4,2841
3704,370400,10,2851
3705,370500,7,2858
3706,370600,6,2864
3707,370700,3,2867
3708,370800,2,2869
3709,370900,7,2876
3710,371000,9,2885
3711,371100,8,2893
3712,371200,5,2898
3713,371300,8,2906
3714,371400,6,2912
3715,371500,3,2915
3716,371600,8,2923
3717,371700,7,2930
3718,371800,9,2939
3719,371900,4,2943
3720,372000,7,2950
3721,372100,6,2956
3722,372200,1,2957
3723,372300,4,2961
3724,372400,1,2962
3725,372500,3,2965
3726,372600,5,2970
3727,372700,5,2975
3728,372800,5,2980
3729,372900,6,2986
3730,373000,8,2994
3731,373100,5,2999
3732,373200,9,3008
3733,373300,5,3013
3734,373400,8,3021
3735,373500,8,3029
3736,373600,5,3034
3737,373700,5,3039
3738,373800,3,3042
3739,373900,8,3050
3740,374000,7,3057
3741,374100,8,3065
3742,374200,6,3071
3743,374300,2,3073
3744,374400,4,3077
3745,374500,2,3079
3746,374600,4,3083
3747,374700,7,3090
3748,374800,7,3097
3749,374900,6,3103
3750,375000,5,3108
3751,375100,4,3112
3752,375200,9,3121
3753,375300,4,3125
3754,375400,4,3129
3755,375500,7,3136
3756,375600,4,3140
3757,375700,5,3145
3758,375800,6,3151
3759,375900,3,3154
3760,376000,8,3162
3761,376100,5,3167
3762,376200,3,3170
3763,376300,7,3177
3764,376400,8,3185
3765,376500,6,3191
3766,376600,2,3193
3767,376700,5,3198
3768,376800,6,3204
3769,376900,8,3212
3770,377000,3,3215
3771,377100,9,3224
3772,377200,7,3231
3773,377300,7,3238
3774,377400,8,3246
3775,377500,3,3249
3776,377600,2,3251
3777,377700,3,3254
3778,377800,10,3264
3779,377900,7,3271
3780,378000,2,3273
3781,378100,9,3282
3782,378200,5,3287
3783,378300,4,3291
3784,378400,2,3293
3785,378500,9,3302
3786,378600,8,3310
3787,378700,2,3312
3788,378800,4,3316
3789,378900,6,3322
3790,379000,5,3327
3791,379100,7,3334
3792,379200,8,3342
3793,379300,1,3343
3794,379400,7,3350
3795,379500,3,3353
3796,379600,7,3360
3797,379700,9,3369
3798,379800,2,3371
3799,379900,5,3376
3800,380000,3,3379
3801,380100,4,3383
3802,380200,9,3392
3803,380300,7,3399
3804,380400,2,3401
3805,380500,5,3406
3806,380600,7,3413
3807,380700,6,3419
3808,380800,7,3426
3809,380900,9,3435
3810,381000,4,3439
3811,381100,2,3441
3812,381200,4,3445
3813,381300,2,3447
3814,381400,4,3451
3815,381500,7,3458
3816,381600,5,3463
3817,381700,4,3467
3818,381800,6,3473
3819,381900,7,3480
3820,382000,3,3483
3821,382100,4,3487
3822,382200,7,3494
3823,382300,4,3498
3824,382400,7,3505
3825,382500,5,3510
3826,382600,9,3519
3827,382700,6,3525
3828,382800,6,3531
3829,382900,2,3533
3830,383000,1,3534
3831,383100,4,3538
3832,383200,3,3541
3833,383300,6,3547
3834,383400,6,3553
3835,383500,9,3562
3836,383600,4,3566
3837,383700,4,3570
3838,383800,7,3577
3839,383900,3,3580
3840,384000,9,3589
3841,384100,3,3592
3842,384200,5,3597
3843,384300,2,3599
3844,384400,3,3602
3845,384500,9,3611
3846,384600,5,3616
3847,384700,6,3622
3848,384800,7,3629
3849,384900,8,3637
3850,385000,2,3639
3851,385100,5,3644
3852,385200,8,3652
3853,385300,10,3662
3854,385400,6,3668
3855,385500,4,3672
3856,385600,8,3680
3857,385700,8,3688
3858,385800,3,3691
3859,385900,8,3699
3860,386000,3,3702
