approx_kl,clip_fraction,entropy_loss,explained_variance,learning_rate,loss,n_updates,policy_gradient_loss,std,value_loss,fps,time_elapsed,total_timesteps,iterations
0,0,0,0,0.0007760857600000001,0,0,0,0,0,0,0,226176,0
0,0,0,0,0.00077595904,0,0,0,0,0,0,0,226304,0
0,0,0,0,0.0007758323200000001,0,0,0,0,0,0,0,226432,0
0,0,0,0,0.0007757056,0,0,0,0,0,0,0,226560,0
0,0,0,0,0.00077557888,0,0,0,0,0,0,0,226688,0
0,0,0,0,0.00077545216,0,0,0,0,0,0,0,226816,0
0,0,0,0,0.00077532544,0,0,0,0,0,0,0,226944,0
0,0,0,0,0.0007751987200000001,0,0,0,0,0,0,0,227072,0
0,0,0,0,0.0007750719999999999,0,0,0,0,0,0,0,227200,0
0,0,0,0,0.00077494528,0,0,0,0,0,0,0,227328,0
0,0,0,0,0.0007748185600000001,0,0,0,0,0,0,0,227456,0
0,0,0,0,0.00077469184,0,0,0,0,0,0,0,227584,0
0,0,0,0,0.00077456512,0,0,0,0,0,0,0,227712,0
0,0,0,0,0.0007744383999999999,0,0,0,0,0,0,0,227840,0
0,0,0,0,0.0007743116800000001,0,0,0,0,0,0,0,227968,0
0,0,0,0,0.0007741849600000001,0,0,0,0,0,0,0,228096,0
0,0,0,0,0.00077405824,0,0,0,0,0,0,0,228224,0
0,0,0,0,0.00077393152,0,0,0,0,0,0,0,228352,0
0,0,0,0,0.0007738048,0,0,0,0,0,0,0,228480,0
0,0,0,0,0.00077367808,0,0,0,0,0,0,0,228608,0
0,0,0,0,0.00077355136,0,0,0,0,0,0,0,228736,0
0,0,0,0,0.00077342464,0,0,0,0,0,0,0,228864,0
0,0,0,0,0.0007732979200000001,0,0,0,0,0,0,0,228992,0
0,0,0,0,0.0007731712000000001,0,0,0,0,0,0,0,229120,0
0,0,0,0,0.00077304448,0,0,0,0,0,0,0,229248,0
0,0,0,0,0.00077291776,0,0,0,0,0,0,0,229376,0
0,0,0,0,0.0007727910399999999,0,0,0,0,0,0,0,229504,0
0,0,0,0,0.00077266432,0,0,0,0,0,0,0,229632,0
0,0,0,0,0.0007725376000000001,0,0,0,0,0,0,0,229760,0
0,0,0,0,0.00077241088,0,0,0,0,0,0,0,229888,0
0,0,0,0,0.00077228416,0,0,0,0,0,0,0,230016,0
0,0,0,0,0.00077215744,0,0,0,0,0,0,0,230144,0
0,0,0,0,0.00077203072,0,0,0,0,0,0,0,230272,0
0,0,0,0,0.0007719040000000001,0,0,0,0,0,0,0,230400,0
0,0,0,0,0.0007717772799999999,0,0,0,0,0,0,0,230528,0
0,0,0,0,0.0007716505600000001,0,0,0,0,0,0,0,230656,0
0,0,0,0,0.00077152384,0,0,0,0,0,0,0,230784,0
0,0,0,0,0.00077139712,0,0,0,0,0,0,0,230912,0
0,0,0,0,0.0007712704,0,0,0,0,0,0,0,231040,0
0,0,0,0,0.00077114368,0,0,0,0,0,0,0,231168,0
0,0,0,0,0.0007710169600000001,0,0,0,0,0,0,0,231296,0
0,0,0,0,0.0007708902400000001,0,0,0,0,0,0,0,231424,0
0,0,0,0,0.00077076352,0,0,0,0,0,0,0,231552,0
0,0,0,0,0.0007706368000000001,0,0,0,0,0,0,0,231680,0
0,0,0,0,0.00077051008,0,0,0,0,0,0,0,231808,0
0,0,0,0,0.00077038336,0,0,0,0,0,0,0,231936,0
0,0,0,0,0.00077025664,0,0,0,0,0,0,0,232064,0
0,0,0,0,0.00077012992,0,0,0,0,0,0,0,232192,0
0,0,0,0,0.0007700032000000001,0,0,0,0,0,0,0,232320,0
0,0,0,0,0.00076987648,0,0,0,0,0,0,0,232448,0
0,0,0,0,0.00076974976,0,0,0,0,0,0,0,232576,0
0,0,0,0,0.00076962304,0,0,0,0,0,0,0,232704,0
0,0,0,0,0.00076949632,0,0,0,0,0,0,0,232832,0
0,0,0,0,0.0007693696,0,0,0,0,0,0,0,232960,0
0,0,0,0,0.00076924288,0,0,0,0,0,0,0,233088,0
0,0,0,0,0.00076911616,0,0,0,0,0,0,0,233216,0
0,0,0,0,0.0007689894400000001,0,0,0,0,0,0,0,233344,0
0,0,0,0,0.00076886272,0,0,0,0,0,0,0,233472,0
0,0,0,0,0.000768736,0,0,0,0,0,0,0,233600,0
0,0,0,0,0.00076860928,0,0,0,0,0,0,0,233728,0
0,0,0,0,0.00076848256,0,0,0,0,0,0,0,233856,0
0,0,0,0,0.0007683558400000001,0,0,0,0,0,0,0,233984,0
0,0,0,0,0.00076822912,0,0,0,0,0,0,0,234112,0
0,0,0,0,0.0007681024,0,0,0,0,0,0,0,234240,0
0,0,0,0,0.00076797568,0,0,0,0,0,0,0,234368,0
0,0,0,0,0.00076784896,0,0,0,0,0,0,0,234496,0
0,0,0,0,0.0007677222400000001,0,0,0,0,0,0,0,234624,0
0,0,0,0,0.00076759552,0,0,0,0,0,0,0,234752,0
0,0,0,0,0.0007674688,0,0,0,0,0,0,0,234880,0
0,0,0,0,0.0007673420800000001,0,0,0,0,0,0,0,235008,0
0,0,0,0,0.00076721536,0,0,0,0,0,0,0,235136,0
0,0,0,0,0.00076708864,0,0,0,0,0,0,0,235264,0
0,0,0,0,0.0007669619199999999,0,0,0,0,0,0,0,235392,0
0,0,0,0,0.0007668352000000001,0,0,0,0,0,0,0,235520,0
0,0,0,0,0.0007667084800000001,0,0,0,0,0,0,0,235648,0
0,0,0,0,0.00076658176,0,0,0,0,0,0,0,235776,0
0,0,0,0,0.00076645504,0,0,0,0,0,0,0,235904,0
0,0,0,0,0.00076632832,0,0,0,0,0,0,0,236032,0
0,0,0,0,0.0007662016,0,0,0,0,0,0,0,236160,0
0,0,0,0,0.00076607488,0,0,0,0,0,0,0,236288,0
0,0,0,0,0.00076594816,0,0,0,0,0,0,0,236416,0
0,0,0,0,0.0007658214400000001,0,0,0,0,0,0,0,236544,0
0,0,0,0,0.0007656947200000001,0,0,0,0,0,0,0,236672,0
0,0,0,0,0.000765568,0,0,0,0,0,0,0,236800,0
0,0,0,0,0.00076544128,0,0,0,0,0,0,0,236928,0
0,0,0,0,0.00076531456,0,0,0,0,0,0,0,237056,0
0,0,0,0,0.00076518784,0,0,0,0,0,0,0,237184,0
0,0,0,0,0.0007650611200000001,0,0,0,0,0,0,0,237312,0
0,0,0,0,0.0007649344,0,0,0,0,0,0,0,237440,0
0,0,0,0,0.00076480768,0,0,0,0,0,0,0,237568,0
0,0,0,0,0.00076468096,0,0,0,0,0,0,0,237696,0
0,0,0,0,0.00076455424,0,0,0,0,0,0,0,237824,0
0,0,0,0,0.0007644275200000001,0,0,0,0,0,0,0,237952,0
0,0,0,0,0.0007643007999999999,0,0,0,0,0,0,0,238080,0
0,0,0,0,0.0007641740800000001,0,0,0,0,0,0,0,238208,0
0,0,0,0,0.00076404736,0,0,0,0,0,0,0,238336,0
0,0,0,0,0.00076392064,0,0,0,0,0,0,0,238464,0
0,0,0,0,0.00076379392,0,0,0,0,0,0,0,238592,0
0,0,0,0,0.0007636672,0,0,0,0,0,0,0,238720,0
0,0,0,0,0.0007635404800000001,0,0,0,0,0,0,0,238848,0
0,0,0,0,0.00076341376,0,0,0,0,0,0,0,238976,0
0,0,0,0,0.00076328704,0,0,0,0,0,0,0,239104,0
0,0,0,0,0.0007631603200000001,0,0,0,0,0,0,0,239232,0
0,0,0,0,0.0007630336,0,0,0,0,0,0,0,239360,0
0,0,0,0,0.00076290688,0,0,0,0,0,0,0,239488,0
0,0,0,0,0.00076278016,0,0,0,0,0,0,0,239616,0
0,0,0,0,0.00076265344,0,0,0,0,0,0,0,239744,0
0,0,0,0,0.0007625267200000001,0,0,0,0,0,0,0,239872,0
0,0,0,0,0.0007624,0,0,0,0,0,0,0,240000,0
0,0,0,0,0.00076227328,0,0,0,0,0,0,0,240128,0
0,0,0,0,0.00076214656,0,0,0,0,0,0,0,240256,0
0,0,0,0,0.0007620198400000001,0,0,0,0,0,0,0,240384,0
0,0,0,0,0.00076189312,0,0,0,0,0,0,0,240512,0
0,0,0,0,0.0007617664,0,0,0,0,0,0,0,240640,0
0,0,0,0,0.00076163968,0,0,0,0,0,0,0,240768,0
0,0,0,0,0.0007615129600000001,0,0,0,0,0,0,0,240896,0
0,0,0,0,0.00076138624,0,0,0,0,0,0,0,241024,0
0,0,0,0,0.00076125952,0,0,0,0,0,0,0,241152,0
0,0,0,0,0.0007611328,0,0,0,0,0,0,0,241280,0
0,0,0,0,0.00076100608,0,0,0,0,0,0,0,241408,0
0,0,0,0,0.0007608793600000001,0,0,0,0,0,0,0,241536,0
0,0,0,0,0.00076075264,0,0,0,0,0,0,0,241664,0
0,0,0,0,0.00076062592,0,0,0,0,0,0,0,241792,0
0,0,0,0,0.0007604992,0,0,0,0,0,0,0,241920,0
0,0,0,0,0.00076037248,0,0,0,0,0,0,0,242048,0
0,0,0,0,0.0007602457600000001,0,0,0,0,0,0,0,242176,0
0,0,0,0,0.00076011904,0,0,0,0,0,0,0,242304,0
0,0,0,0,0.00075999232,0,0,0,0,0,0,0,242432,0
0,0,0,0,0.0007598656000000001,0,0,0,0,0,0,0,242560,0
0,0,0,0,0.00075973888,0,0,0,0,0,0,0,242688,0
0,0,0,0,0.00075961216,0,0,0,0,0,0,0,242816,0
0,0,0,0,0.0007594854399999999,0,0,0,0,0,0,0,242944,0
0,0,0,0,0.0007593587200000001,0,0,0,0,0,0,0,243072,0
0,0,0,0,0.0007592320000000001,0,0,0,0,0,0,0,243200,0
0,0,0,0,0.00075910528,0,0,0,0,0,0,0,243328,0
0,0,0,0,0.00075897856,0,0,0,0,0,0,0,243456,0
0,0,0,0,0.00075885184,0,0,0,0,0,0,0,243584,0
0,0,0,0,0.00075872512,0,0,0,0,0,0,0,243712,0
0,0,0,0,0.0007585984,0,0,0,0,0,0,0,243840,0
0,0,0,0,0.00075847168,0,0,0,0,0,0,0,243968,0
0,0,0,0,0.0007583449600000001,0,0,0,0,0,0,0,244096,0
0,0,0,0,0.00075821824,0,0,0,0,0,0,0,244224,0
0,0,0,0,0.00075809152,0,0,0,0,0,0,0,244352,0
0,0,0,0,0.0007579648,0,0,0,0,0,0,0,244480,0
0,0,0,0,0.00075783808,0,0,0,0,0,0,0,244608,0
0,0,0,0,0.00075771136,0,0,0,0,0,0,0,244736,0
0,0,0,0,0.0007575846400000001,0,0,0,0,0,0,0,244864,0
0,0,0,0,0.00075745792,0,0,0,0,0,0,0,244992,0
0,0,0,0,0.0007573312,0,0,0,0,0,0,0,245120,0
0,0,0,0,0.00075720448,0,0,0,0,0,0,0,245248,0
0,0,0,0,0.00075707776,0,0,0,0,0,0,0,245376,0
0,0,0,0,0.0007569510400000001,0,0,0,0,0,0,0,245504,0
0,0,0,0,0.00075682432,0,0,0,0,0,0,0,245632,0
0,0,0,0,0.0007566976000000001,0,0,0,0,0,0,0,245760,0
0,0,0,0,0.00075657088,0,0,0,0,0,0,0,245888,0
0,0,0,0,0.00075644416,0,0,0,0,0,0,0,246016,0
0,0,0,0,0.00075631744,0,0,0,0,0,0,0,246144,0
0,0,0,0,0.00075619072,0,0,0,0,0,0,0,246272,0
0,0,0,0,0.0007560640000000001,0,0,0,0,0,0,0,246400,0
0,0,0,0,0.00075593728,0,0,0,0,0,0,0,246528,0
0,0,0,0,0.00075581056,0,0,0,0,0,0,0,246656,0
0,0,0,0,0.00075568384,0,0,0,0,0,0,0,246784,0
0,0,0,0,0.00075555712,0,0,0,0,0,0,0,246912,0
0,0,0,0,0.0007554304,0,0,0,0,0,0,0,247040,0
0,0,0,0,0.00075530368,0,0,0,0,0,0,0,247168,0
0,0,0,0,0.00075517696,0,0,0,0,0,0,0,247296,0
0,0,0,0,0.0007550502400000001,0,0,0,0,0,0,0,247424,0
0,0,0,0,0.00075492352,0,0,0,0,0,0,0,247552,0
0,0,0,0,0.0007547968,0,0,0,0,0,0,0,247680,0
0,0,0,0,0.00075467008,0,0,0,0,0,0,0,247808,0
0,0,0,0,0.0007545433600000001,0,0,0,0,0,0,0,247936,0
0,0,0,0,0.00075441664,0,0,0,0,0,0,0,248064,0
0,0,0,0,0.00075428992,0,0,0,0,0,0,0,248192,0
0,0,0,0,0.0007541632,0,0,0,0,0,0,0,248320,0
0,0,0,0,0.0007540364800000001,0,0,0,0,0,0,0,248448,0
0,0,0,0,0.00075390976,0,0,0,0,0,0,0,248576,0
0,0,0,0,0.00075378304,0,0,0,0,0,0,0,248704,0
0,0,0,0,0.00075365632,0,0,0,0,0,0,0,248832,0
0,0,0,0,0.0007535296000000001,0,0,0,0,0,0,0,248960,0
0,0,0,0,0.0007534028800000001,0,0,0,0,0,0,0,249088,0
0,0,0,0,0.00075327616,0,0,0,0,0,0,0,249216,0
0,0,0,0,0.00075314944,0,0,0,0,0,0,0,249344,0
0,0,0,0,0.0007530227199999999,0,0,0,0,0,0,0,249472,0
0,0,0,0,0.000752896,0,0,0,0,0,0,0,249600,0
0,0,0,0,0.0007527692800000001,0,0,0,0,0,0,0,249728,0
0,0,0,0,0.00075264256,0,0,0,0,0,0,0,249856,0
0,0,0,0,0.00075251584,0,0,0,0,0,0,0,249984,0
0,0,0,0,0.0007523891200000001,0,0,0,0,0,0,0,250112,0
0,0,0,0,0.0007522624,0,0,0,0,0,0,0,250240,0
0,0,0,0,0.0007521356800000001,0,0,0,0,0,0,0,250368,0
0,0,0,0,0.0007520089599999999,0,0,0,0,0,0,0,250496,0
0,0,0,0,0.0007518822400000001,0,0,0,0,0,0,0,250624,0
0,0,0,0,0.0007517555200000001,0,0,0,0,0,0,0,250752,0
0,0,0,0,0.0007516288,0,0,0,0,0,0,0,250880,0
0,0,0,0,0.00075150208,0,0,0,0,0,0,0,251008,0
0,0,0,0,0.00075137536,0,0,0,0,0,0,0,251136,0
0,0,0,0,0.0007512486400000001,0,0,0,0,0,0,0,251264,0
0,0,0,0,0.00075112192,0,0,0,0,0,0,0,251392,0
0,0,0,0,0.0007509952,0,0,0,0,0,0,0,251520,0
0,0,0,0,0.0007508684800000001,0,0,0,0,0,0,0,251648,0
0,0,0,0,0.00075074176,0,0,0,0,0,0,0,251776,0
0,0,0,0,0.00075061504,0,0,0,0,0,0,0,251904,0
0,0,0,0,0.00075048832,0,0,0,0,0,0,0,252032,0
0,0,0,0,0.0007503616,0,0,0,0,0,0,0,252160,0
0,0,0,0,0.00075023488,0,0,0,0,0,0,0,252288,0
0,0,0,0,0.0007501081600000001,0,0,0,0,0,0,0,252416,0
0,0,0,0,0.00074998144,0,0,0,0,0,0,0,252544,0
0,0,0,0,0.00074985472,0,0,0,0,0,0,0,252672,0
0,0,0,0,0.000749728,0,0,0,0,0,0,0,252800,0
0,0,0,0,0.00074960128,0,0,0,0,0,0,0,252928,0
0,0,0,0,0.0007494745600000001,0,0,0,0,0,0,0,253056,0
0,0,0,0,0.0007493478399999999,0,0,0,0,0,0,0,253184,0
0,0,0,0,0.0007492211200000001,0,0,0,0,0,0,0,253312,0
0,0,0,0,0.0007490944,0,0,0,0,0,0,0,253440,0
0,0,0,0,0.00074896768,0,0,0,0,0,0,0,253568,0
0,0,0,0,0.0007488409600000001,0,0,0,0,0,0,0,253696,0
0,0,0,0,0.00074871424,0,0,0,0,0,0,0,253824,0
0,0,0,0,0.0007485875200000001,0,0,0,0,0,0,0,253952,0
0,0,0,0,0.0007484608,0,0,0,0,0,0,0,254080,0
0,0,0,0,0.00074833408,0,0,0,0,0,0,0,254208,0
0,0,0,0,0.00074820736,0,0,0,0,0,0,0,254336,0
0,0,0,0,0.00074808064,0,0,0,0,0,0,0,254464,0
0,0,0,0,0.0007479539200000001,0,0,0,0,0,0,0,254592,0
0,0,0,0,0.0007478271999999999,0,0,0,0,0,0,0,254720,0
0,0,0,0,0.00074770048,0,0,0,0,0,0,0,254848,0
0,0,0,0,0.0007475737600000001,0,0,0,0,0,0,0,254976,0
0,0,0,0,0.00074744704,0,0,0,0,0,0,0,255104,0
0,0,0,0,0.00074732032,0,0,0,0,0,0,0,255232,0
0,0,0,0,0.0007471936,0,0,0,0,0,0,0,255360,0
0,0,0,0,0.0007470668800000001,0,0,0,0,0,0,0,255488,0
0,0,0,0,0.00074694016,0,0,0,0,0,0,0,255616,0
0,0,0,0,0.00074681344,0,0,0,0,0,0,0,255744,0
0,0,0,0,0.00074668672,0,0,0,0,0,0,0,255872,0
0,0,0,0,0.0007465600000000001,0,0,0,0,0,0,0,256000,0
0,0,0,0,0.00074643328,0,0,0,0,0,0,0,256128,0
0,0,0,0,0.00074630656,0,0,0,0,0,0,0,256256,0
0,0,0,0,0.00074617984,0,0,0,0,0,0,0,256384,0
0,0,0,0,0.00074605312,0,0,0,0,0,0,0,256512,0
0,0,0,0,0.0007459264000000001,0,0,0,0,0,0,0,256640,0
0,0,0,0,0.00074579968,0,0,0,0,0,0,0,256768,0
0,0,0,0,0.00074567296,0,0,0,0,0,0,0,256896,0
0,0,0,0,0.00074554624,0,0,0,0,0,0,0,257024,0
0,0,0,0,0.00074541952,0,0,0,0,0,0,0,257152,0
0,0,0,0,0.0007452928000000001,0,0,0,0,0,0,0,257280,0
0,0,0,0,0.0007451660799999999,0,0,0,0,0,0,0,257408,0
0,0,0,0,0.00074503936,0,0,0,0,0,0,0,257536,0
0,0,0,0,0.0007449126400000001,0,0,0,0,0,0,0,257664,0
0,0,0,0,0.00074478592,0,0,0,0,0,0,0,257792,0
0,0,0,0,0.0007446592000000001,0,0,0,0,0,0,0,257920,0
0,0,0,0,0.0007445324799999999,0,0,0,0,0,0,0,258048,0
0,0,0,0,0.0007444057600000001,0,0,0,0,0,0,0,258176,0
0,0,0,0,0.0007442790400000001,0,0,0,0,0,0,0,258304,0
0,0,0,0,0.00074415232,0,0,0,0,0,0,0,258432,0
0,0,0,0,0.0007440256,0,0,0,0,0,0,0,258560,0
0,0,0,0,0.00074389888,0,0,0,0,0,0,0,258688,0
0,0,0,0,0.0007437721600000001,0,0,0,0,0,0,0,258816,0
0,0,0,0,0.00074364544,0,0,0,0,0,0,0,258944,0
0,0,0,0,0.00074351872,0,0,0,0,0,0,0,259072,0
0,0,0,0,0.0007433920000000001,0,0,0,0,0,0,0,259200,0
0,0,0,0,0.00074326528,0,0,0,0,0,0,0,259328,0
0,0,0,0,0.00074313856,0,0,0,0,0,0,0,259456,0
0,0,0,0,0.00074301184,0,0,0,0,0,0,0,259584,0
0,0,0,0,0.00074288512,0,0,0,0,0,0,0,259712,0
0,0,0,0,0.0007427584,0,0,0,0,0,0,0,259840,0
0,0,0,0,0.00074263168,0,0,0,0,0,0,0,259968,0
0,0,0,0,0.00074250496,0,0,0,0,0,0,0,260096,0
0,0,0,0,0.00074237824,0,0,0,0,0,0,0,260224,0
0,0,0,0,0.0007422515200000001,0,0,0,0,0,0,0,260352,0
0,0,0,0,0.0007421248,0,0,0,0,0,0,0,260480,0
0,0,0,0,0.0007419980800000001,0,0,0,0,0,0,0,260608,0
0,0,0,0,0.0007418713599999999,0,0,0,0,0,0,0,260736,0
0,0,0,0,0.0007417446400000001,0,0,0,0,0,0,0,260864,0
0,0,0,0,0.00074161792,0,0,0,0,0,0,0,260992,0
0,0,0,0,0.0007414912,0,0,0,0,0,0,0,261120,0
0,0,0,0,0.0007413644800000001,0,0,0,0,0,0,0,261248,0
0,0,0,0,0.00074123776,0,0,0,0,0,0,0,261376,0
0,0,0,0,0.0007411110400000001,0,0,0,0,0,0,0,261504,0
0,0,0,0,0.00074098432,0,0,0,0,0,0,0,261632,0
0,0,0,0,0.0007408576,0,0,0,0,0,0,0,261760,0
0,0,0,0,0.00074073088,0,0,0,0,0,0,0,261888,0
0,0,0,0,0.00074060416,0,0,0,0,0,0,0,262016,0
0,0,0,0,0.0007404774400000001,0,0,0,0,0,0,0,262144,0
0,0,0,0,0.0007403507199999999,0,0,0,0,0,0,0,262272,0
0,0,0,0,0.000740224,0,0,0,0,0,0,0,262400,0
0,0,0,0,0.0007400972800000001,0,0,0,0,0,0,0,262528,0
0,0,0,0,0.00073997056,0,0,0,0,0,0,0,262656,0
0,0,0,0,0.00073984384,0,0,0,0,0,0,0,262784,0
0,0,0,0,0.00073971712,0,0,0,0,0,0,0,262912,0
0,0,0,0,0.0007395904000000001,0,0,0,0,0,0,0,263040,0
0,0,0,0,0.00073946368,0,0,0,0,0,0,0,263168,0
0,0,0,0,0.00073933696,0,0,0,0,0,0,0,263296,0
0,0,0,0,0.00073921024,0,0,0,0,0,0,0,263424,0
0,0,0,0,0.0007390835200000001,0,0,0,0,0,0,0,263552,0
0,0,0,0,0.0007389568,0,0,0,0,0,0,0,263680,0
0,0,0,0,0.00073883008,0,0,0,0,0,0,0,263808,0
0,0,0,0,0.00073870336,0,0,0,0,0,0,0,263936,0
0,0,0,0,0.00073857664,0,0,0,0,0,0,0,264064,0
0,0,0,0,0.0007384499200000001,0,0,0,0,0,0,0,264192,0
0,0,0,0,0.0007383232,0,0,0,0,0,0,0,264320,0
0,0,0,0,0.00073819648,0,0,0,0,0,0,0,264448,0
0,0,0,0,0.00073806976,0,0,0,0,0,0,0,264576,0
0,0,0,0,0.00073794304,0,0,0,0,0,0,0,264704,0
0,0,0,0,0.0007378163200000001,0,0,0,0,0,0,0,264832,0
0,0,0,0,0.0007376896,0,0,0,0,0,0,0,264960,0
0,0,0,0,0.00073756288,0,0,0,0,0,0,0,265088,0
0,0,0,0,0.00073743616,0,0,0,0,0,0,0,265216,0
0,0,0,0,0.00073730944,0,0,0,0,0,0,0,265344,0
0,0,0,0,0.0007371827200000001,0,0,0,0,0,0,0,265472,0
0,0,0,0,0.0007370559999999999,0,0,0,0,0,0,0,265600,0
0,0,0,0,0.0007369292800000001,0,0,0,0,0,0,0,265728,0
0,0,0,0,0.0007368025600000001,0,0,0,0,0,0,0,265856,0
0,0,0,0,0.00073667584,0,0,0,0,0,0,0,265984,0
0,0,0,0,0.00073654912,0,0,0,0,0,0,0,266112,0
0,0,0,0,0.0007364224,0,0,0,0,0,0,0,266240,0
0,0,0,0,0.0007362956800000001,0,0,0,0,0,0,0,266368,0
0,0,0,0,0.00073616896,0,0,0,0,0,0,0,266496,0
0,0,0,0,0.00073604224,0,0,0,0,0,0,0,266624,0
0,0,0,0,0.00073591552,0,0,0,0,0,0,0,266752,0
0,0,0,0,0.0007357888,0,0,0,0,0,0,0,266880,0
0,0,0,0,0.00073566208,0,0,0,0,0,0,0,267008,0
0,0,0,0,0.00073553536,0,0,0,0,0,0,0,267136,0
0,0,0,0,0.00073540864,0,0,0,0,0,0,0,267264,0
0,0,0,0,0.00073528192,0,0,0,0,0,0,0,267392,0
0,0,0,0,0.0007351552,0,0,0,0,0,0,0,267520,0
0,0,0,0,0.00073502848,0,0,0,0,0,0,0,267648,0
0,0,0,0,0.00073490176,0,0,0,0,0,0,0,267776,0
0,0,0,0,0.0007347750400000001,0,0,0,0,0,0,0,267904,0
0,0,0,0,0.00073464832,0,0,0,0,0,0,0,268032,0
0,0,0,0,0.0007345216000000001,0,0,0,0,0,0,0,268160,0
0,0,0,0,0.0007343948799999999,0,0,0,0,0,0,0,268288,0
0,0,0,0,0.0007342681600000001,0,0,0,0,0,0,0,268416,0
0,0,0,0,0.00073414144,0,0,0,0,0,0,0,268544,0
0,0,0,0,0.00073401472,0,0,0,0,0,0,0,268672,0
0,0,0,0,0.0007338880000000001,0,0,0,0,0,0,0,268800,0
0,0,0,0,0.00073376128,0,0,0,0,0,0,0,268928,0
0,0,0,0,0.0007336345600000001,0,0,0,0,0,0,0,269056,0
0,0,0,0,0.00073350784,0,0,0,0,0,0,0,269184,0
0,0,0,0,0.00073338112,0,0,0,0,0,0,0,269312,0
0,0,0,0,0.0007332544,0,0,0,0,0,0,0,269440,0
0,0,0,0,0.00073312768,0,0,0,0,0,0,0,269568,0
0,0,0,0,0.0007330009600000001,0,0,0,0,0,0,0,269696,0
0,0,0,0,0.0007328742399999999,0,0,0,0,0,0,0,269824,0
0,0,0,0,0.00073274752,0,0,0,0,0,0,0,269952,0
0,0,0,0,0.0007326208000000001,0,0,0,0,0,0,0,270080,0
0,0,0,0,0.00073249408,0,0,0,0,0,0,0,270208,0
0,0,0,0,0.00073236736,0,0,0,0,0,0,0,270336,0
0,0,0,0,0.0007322406399999999,0,0,0,0,0,0,0,270464,0
0,0,0,0,0.0007321139200000001,0,0,0,0,0,0,0,270592,0
0,0,0,0,0.0007319872,0,0,0,0,0,0,0,270720,0
0,0,0,0,0.00073186048,0,0,0,0,0,0,0,270848,0
0,0,0,0,0.00073173376,0,0,0,0,0,0,0,270976,0
0,0,0,0,0.0007316070400000001,0,0,0,0,0,0,0,271104,0
0,0,0,0,0.0007314803200000001,0,0,0,0,0,0,0,271232,0
0,0,0,0,0.0007313536,0,0,0,0,0,0,0,271360,0
0,0,0,0,0.00073122688,0,0,0,0,0,0,0,271488,0
0,0,0,0,0.00073110016,0,0,0,0,0,0,0,271616,0
0,0,0,0,0.0007309734400000001,0,0,0,0,0,0,0,271744,0
0,0,0,0,0.00073084672,0,0,0,0,0,0,0,271872,0
0,0,0,0,0.00073072,0,0,0,0,0,0,0,272000,0
0,0,0,0,0.00073059328,0,0,0,0,0,0,0,272128,0
0,0,0,0,0.00073046656,0,0,0,0,0,0,0,272256,0
0,0,0,0,0.0007303398400000001,0,0,0,0,0,0,0,272384,0
0,0,0,0,0.00073021312,0,0,0,0,0,0,0,272512,0
0,0,0,0,0.0007300864,0,0,0,0,0,0,0,272640,0
0,0,0,0,0.00072995968,0,0,0,0,0,0,0,272768,0
0,0,0,0,0.00072983296,0,0,0,0,0,0,0,272896,0
0,0,0,0,0.0007297062400000001,0,0,0,0,0,0,0,273024,0
0,0,0,0,0.0007295795199999999,0,0,0,0,0,0,0,273152,0
0,0,0,0,0.0007294528000000001,0,0,0,0,0,0,0,273280,0
0,0,0,0,0.0007293260800000001,0,0,0,0,0,0,0,273408,0
0,0,0,0,0.00072919936,0,0,0,0,0,0,0,273536,0
0,0,0,0,0.00072907264,0,0,0,0,0,0,0,273664,0
0,0,0,0,0.00072894592,0,0,0,0,0,0,0,273792,0
0,0,0,0,0.0007288192000000001,0,0,0,0,0,0,0,273920,0
0,0,0,0,0.00072869248,0,0,0,0,0,0,0,274048,0
0,0,0,0,0.00072856576,0,0,0,0,0,0,0,274176,0
0,0,0,0,0.00072843904,0,0,0,0,0,0,0,274304,0
0,0,0,0,0.00072831232,0,0,0,0,0,0,0,274432,0
0,0,0,0,0.0007281856,0,0,0,0,0,0,0,274560,0
0,0,0,0,0.00072805888,0,0,0,0,0,0,0,274688,0
0,0,0,0,0.00072793216,0,0,0,0,0,0,0,274816,0
0,0,0,0,0.00072780544,0,0,0,0,0,0,0,274944,0
0,0,0,0,0.00072767872,0,0,0,0,0,0,0,275072,0
0,0,0,0,0.000727552,0,0,0,0,0,0,0,275200,0
0,0,0,0,0.00072742528,0,0,0,0,0,0,0,275328,0
0,0,0,0,0.0007272985600000001,0,0,0,0,0,0,0,275456,0
0,0,0,0,0.00072717184,0,0,0,0,0,0,0,275584,0
0,0,0,0,0.00072704512,0,0,0,0,0,0,0,275712,0
0,0,0,0,0.0007269184,0,0,0,0,0,0,0,275840,0
0,0,0,0,0.0007267916800000001,0,0,0,0,0,0,0,275968,0
0,0,0,0,0.00072666496,0,0,0,0,0,0,0,276096,0
0,0,0,0,0.00072653824,0,0,0,0,0,0,0,276224,0
0,0,0,0,0.0007264115200000001,0,0,0,0,0,0,0,276352,0
0,0,0,0,0.0007262848,0,0,0,0,0,0,0,276480,0
0,0,0,0,0.0007261580800000001,0,0,0,0,0,0,0,276608,0
0,0,0,0,0.00072603136,0,0,0,0,0,0,0,276736,0
0,0,0,0,0.00072590464,0,0,0,0,0,0,0,276864,0
0,0,0,0,0.00072577792,0,0,0,0,0,0,0,276992,0
