window,step,throughput,cumulative_throughput
1498,149800,5,313
1499,149900,3,316
1500,150000,5,321
1501,150100,2,323
1502,150200,6,329
1503,150300,6,335
1504,150400,4,4
1505,150500,5,9
1506,150600,4,13
1507,150700,2,15
1508,150800,4,19
1509,150900,3,22
1510,151000,5,27
1511,151100,3,30
1512,151200,1,1
1513,151300,5,6
1514,151400,5,11
1515,151500,3,14
1516,151600,5,19
1517,151700,2,21
1518,151800,2,23
1519,151900,5,28
1520,152000,0,28
1521,152100,4,4
1522,152200,5,9
1523,152300,5,14
1524,152400,2,16
1525,152500,3,19
1526,152600,1,20
1527,152700,3,23
1528,152800,4,27
1529,152900,1,1
1530,153000,4,5
1531,153100,5,10
1532,153200,6,16
1533,153300,1,17
1534,153400,2,19
1535,153500,2,21
1536,153600,4,25
1537,153700,4,29
1538,153800,4,33
1539,153900,3,3
1540,154000,5,8
1541,154100,5,13
1542,154200,4,17
1543,154300,0,17
1544,154400,3,20
1545,154500,6,26
1546,154600,1,27
1547,154700,2,2
1548,154800,6,8
1549,154900,5,13
1550,155000,4,17
1551,155100,0,17
1552,155200,3,20
1553,155300,4,24
1554,155400,4,28
1555,155500,1,1
1556,155600,5,6
1557,155700,4,10
1558,155800,5,15
1559,155900,2,17
1560,156000,2,19
1561,156100,4,23
1562,156200,4,27
1563,156300,3,30
1564,156400,1,1
1565,156500,6,7
1566,156600,5,12
1567,156700,3,15
1568,156800,1,16
1569,156900,4,20
1570,157000,5,25
1571,157100,3,28
1572,157200,1,1
1573,157300,6,7
1574,157400,4,11
1575,157500,4,15
1576,157600,2,17
1577,157700,5,22
1578,157800,4,26
1579,157900,2,28
1580,158000,1,1
1581,158100,6,7
1582,158200,4,11
1583,158300,3,14
1584,158400,3,17
1585,158500,4,21
1586,158600,5,26
1587,158700,2,28
1588,158800,3,3
1589,158900,6,9
1590,159000,4,13
1591,159100,4,17
1592,159200,5,22
1593,159300,3,25
1594,159400,3,28
1595,159500,1,1
1596,159600,5,6
1597,159700,5,11
1598,159800,3,14
1599,159900,3,17
1600,160000,3,20
1601,160100,3,23
1602,160200,4,27
1603,160300,4,31
1604,160400,4,35
1605,160500,6,41
1606,160600,4,45
1607,160700,4,49
1608,160800,6,55
1609,160900,5,60
1610,161000,5,65
1611,161100,4,69
1612,161200,5,74
1613,161300,3,77
1614,161400,5,82
1615,161500,2,84
1616,161600,5,89
1617,161700,5,94
1618,161800,6,100
1619,161900,4,104
1620,162000,5,109
1621,162100,6,115
1622,162200,3,118
1623,162300,6,124
1624,162400,4,128
1625,162500,4,132
1626,162600,5,137
1627,162700,5,142
1628,162800,2,144
1629,162900,4,148
1630,163000,3,151
1631,163100,7,158
1632,163200,1,159
1633,163300,2,161
1634,163400,3,164
1635,163500,4,168
1636,163600,6,174
1637,163700,5,179
1638,163800,5,184
1639,163900,3,187
1640,164000,4,191
1641,164100,2,193
1642,164200,4,197
1643,164300,8,205
1644,164400,1,206
1645,164500,5,211
1646,164600,3,214
1647,164700,6,220
1648,164800,3,223
1649,164900,7,230
1650,165000,6,236
1651,165100,4,240
1652,165200,5,245
1653,165300,4,249
1654,165400,5,254
1655,165500,5,259
1656,165600,4,263
1657,165700,3,266
1658,165800,0,266
1659,165900,6,272
1660,166000,7,279
1661,166100,4,283
1662,166200,4,287
1663,166300,3,290
1664,166400,6,296
1665,166500,1,1
1666,166600,5,6
1667,166700,4,10
1668,166800,6,16
1669,166900,2,18
1670,167000,2,20
1671,167100,4,24
1672,167200,5,29
1673,167300,2,31
1674,167400,6,37
1675,167500,7,44
1676,167600,2,46
1677,167700,4,50
1678,167800,7,57
1679,167900,3,60
1680,168000,5,65
1681,168100,3,68
1682,168200,4,72
1683,168300,2,2
1684,168400,6,8
1685,168500,4,12
1686,168600,2,14
1687,168700,3,17
1688,168800,5,22
1689,168900,4,26
1690,169000,5,31
1691,169100,1,32
1692,169200,2,2
1693,169300,6,8
1694,169400,4,12
1695,169500,2,14
1696,169600,4,18
1697,169700,4,22
1698,169800,1,23
1699,169900,5,28
1700,170000,5,33
1701,170100,4,4
1702,170200,5,9
1703,170300,4,13
1704,170400,4,17
1705,170500,6,23
1706,170600,3,26
1707,170700,2,28
1708,170800,1,29
1709,170900,6,35
1710,171000,6,41
1711,171100,3,44
1712,171200,5,49
1713,171300,4,53
1714,171400,6,59
1715,171500,3,62
1716,171600,5,67
1717,171700,3,70
1718,171800,4,74
1719,171900,4,78
1720,172000,5,83
1721,172100,3,86
1722,172200,5,91
1723,172300,6,97
1724,172400,4,101
1725,172500,4,105
1726,172600,4,109
1727,172700,4,113
1728,172800,5,118
1729,172900,6,124
1730,173000,5,129
1731,173100,4,133
1732,173200,4,137
1733,173300,3,140
1734,173400,6,146
1735,173500,5,151
1736,173600,5,156
1737,173700,7,163
1738,173800,5,168
1739,173900,3,171
1740,174000,7,178
1741,174100,6,184
1742,174200,4,188
1743,174300,5,193
1744,174400,2,195
1745,174500,5,200
1746,174600,2,202
1747,174700,1,1
1748,174800,5,6
1749,174900,5,11
1750,175000,6,17
1751,175100,4,21
1752,175200,2,23
1753,175300,4,27
1754,175400,1,1
1755,175500,4,5
1756,175600,5,10
1757,175700,3,13
1758,175800,4,17
1759,175900,4,21
1760,176000,2,23
1761,176100,5,28
1762,176200,3,31
1763,176300,4,4
1764,176400,5,9
1765,176500,6,15
1766,176600,4,19
1767,176700,1,20
1768,176800,6,26
1769,176900,2,28
1770,177000,1,1
1771,177100,6,7
1772,177200,4,11
1773,177300,6,17
1774,177400,2,19
1775,177500,3,22
1776,177600,2,24
1777,177700,6,30
1778,177800,4,34
1779,177900,4,4
1780,178000,5,9
1781,178100,6,15
1782,178200,4,19
1783,178300,3,22
1784,178400,1,23
1785,178500,1,24
1786,178600,6,30
1787,178700,4,34
1788,178800,4,4
1789,178900,5,9
1790,179000,6,15
1791,179100,5,20
1792,179200,4,24
1793,179300,2,26
1794,179400,3,29
1795,179500,3,3
1796,179600,5,8
1797,179700,4,12
1798,179800,5,17
1799,179900,5,22
1800,180000,1,23
1801,180100,6,29
1802,180200,2,31
1803,180300,6,37
1804,180400,7,44
1805,180500,5,49
1806,180600,4,53
1807,180700,4,57
1808,180800,4,61
1809,180900,5,66
1810,181000,3,69
1811,181100,5,74
1812,181200,5,79
1813,181300,5,84
1814,181400,4,88
1815,181500,8,96
1816,181600,5,101
1817,181700,6,107
1818,181800,4,111
1819,181900,3,114
1820,182000,6,120
1821,182100,6,126
1822,182200,6,132
1823,182300,7,139
1824,182400,2,141
1825,182500,8,149
1826,182600,1,150
1827,182700,6,156
1828,182800,5,5
1829,182900,4,9
1830,183000,7,16
1831,183100,3,19
1832,183200,4,23
1833,183300,0,0
1834,183400,5,5
1835,183500,4,9
1836,183600,7,16
1837,183700,5,21
1838,183800,5,26
1839,183900,0,26
1840,184000,4,4
1841,184100,5,9
1842,184200,6,15
1843,184300,4,19
1844,184400,5,24
1845,184500,1,25
1846,184600,4,4
1847,184700,5,9
1848,184800,6,15
1849,184900,6,21
1850,185000,0,21
1851,185100,4,4
1852,185200,5,9
1853,185300,5,14
1854,185400,6,20
1855,185500,4,24
1856,185600,2,26
1857,185700,3,3
1858,185800,5,8
1859,185900,3,11
1860,186000,1,12
1861,186100,4,16
1862,186200,5,21
1863,186300,5,26
1864,186400,2,28
1865,186500,1,1
1866,186600,6,7
1867,186700,4,11
1868,186800,3,14
1869,186900,5,19
1870,187000,5,24
1871,187100,4,28
1872,187200,0,0
1873,187300,5,5
1874,187400,4,9
1875,187500,4,13
1876,187600,0,13
1877,187700,4,17
1878,187800,5,22
1879,187900,4,26
1880,188000,3,29
1881,188100,1,1
1882,188200,5,6
1883,188300,5,11
1884,188400,7,18
1885,188500,3,21
1886,188600,1,22
1887,188700,6,28
1888,188800,4,4
1889,188900,5,9
1890,189000,6,15
1891,189100,5,20
1892,189200,1,21
1893,189300,5,26
1894,189400,1,1
1895,189500,6,7
1896,189600,5,12
1897,189700,5,17
1898,189800,4,21
1899,189900,5,26
1900,190000,0,26
1901,190100,6,32
1902,190200,4,4
1903,190300,5,9
1904,190400,6,15
1905,190500,4,19
1906,190600,6,25
1907,190700,2,27
1908,190800,3,30
1909,190900,1,1
1910,191000,5,6
1911,191100,4,10
1912,191200,3,13
1913,191300,4,17
1914,191400,3,20
1915,191500,5,25
1916,191600,8,33
1917,191700,2,35
1918,191800,6,41
1919,191900,6,47
1920,192000,7,54
1921,192100,3,57
1922,192200,7,64
1923,192300,5,69
1924,192400,2,71
1925,192500,6,77
1926,192600,7,84
1927,192700,5,89
1928,192800,6,95
1929,192900,3,98
1930,193000,5,103
1931,193100,6,109
1932,193200,5,114
1933,193300,3,117
1934,193400,6,123
1935,193500,6,129
1936,193600,3,132
1937,193700,7,139
1938,193800,6,145
1939,193900,5,150
1940,194000,4,154
1941,194100,6,160
1942,194200,7,167
1943,194300,4,171
1944,194400,5,176
1945,194500,4,180
1946,194600,7,187
1947,194700,3,190
1948,194800,2,192
1949,194900,5,197
1950,195000,5,202
1951,195100,6,208
1952,195200,7,215
1953,195300,5,220
1954,195400,7,227
1955,195500,4,231
1956,195600,7,238
1957,195700,5,243
1958,195800,4,247
1959,195900,5,252
1960,196000,1,253
1961,196100,7,260
1962,196200,7,267
1963,196300,2,269
1964,196400,0,269
1965,196500,5,274
1966,196600,2,276
1967,196700,7,283
1968,196800,5,288
1969,196900,6,294
1970,197000,6,300
1971,197100,7,307
1972,197200,6,313
1973,197300,0,313
1974,197400,5,318
1975,197500,5,323
1976,197600,3,326
1977,197700,6,332
1978,197800,6,338
1979,197900,3,341
1980,198000,6,347
1981,198100,6,353
1982,198200,6,359
1983,198300,5,364
1984,198400,4,368
1985,198500,6,374
1986,198600,3,377
1987,198700,3,380
1988,198800,7,387
1989,198900,6,393
1990,199000,6,399
1991,199100,4,403
1992,199200,5,408
1993,199300,5,413
1994,199400,6,419
1995,199500,4,423
1996,199600,7,430
1997,199700,5,435
1998,199800,4,439
1999,199900,4,443
2000,200000,7,450
2001,200100,5,455
2002,200200,5,460
2003,200300,6,466
2004,200400,6,472
2005,200500,5,477
2006,200600,6,483
2007,200700,7,490
2008,200800,5,495
2009,200900,4,499
2010,201000,3,502
2011,201100,6,508
2012,201200,6,514
2013,201300,7,521
2014,201400,5,526
2015,201500,5,531
2016,201600,5,536
2017,201700,6,542
2018,201800,2,544
2019,201900,4,548
2020,202000,6,554
2021,202100,5,559
2022,202200,6,565
2023,202300,6,571
2024,202400,6,577
2025,202500,4,581
2026,202600,0,581
2027,202700,1,1
2028,202800,6,7
2029,202900,4,11
2030,203000,5,16
2031,203100,4,20
2032,203200,2,22
2033,203300,4,26
2034,203400,2,28
2035,203500,6,34
2036,203600,6,40
2037,203700,7,47
2038,203800,1,48
2039,203900,7,55
2040,204000,4,59
2041,204100,6,65
2042,204200,4,69
2043,204300,4,73
2044,204400,7,80
2045,204500,6,86
2046,204600,5,91
2047,204700,7,98
2048,204800,4,102
2049,204900,6,108
2050,205000,1,109
2051,205100,7,116
2052,205200,4,120
2053,205300,6,126
2054,205400,5,131
2055,205500,6,137
2056,205600,4,141
2057,205700,4,145
2058,205800,6,151
2059,205900,6,157
2060,206000,4,161
2061,206100,5,166
2062,206200,5,171
2063,206300,5,176
2064,206400,7,183
2065,206500,5,188
2066,206600,3,191
2067,206700,1,192
2068,206800,3,195
2069,206900,6,201
2070,207000,6,207
2071,207100,6,213
2072,207200,4,217
2073,207300,7,224
2074,207400,0,224
2075,207500,5,229
2076,207600,8,237
2077,207700,4,241
2078,207800,0,241
2079,207900,0,0
2080,208000,5,5
2081,208100,5,10
2082,208200,6,16
2083,208300,3,19
2084,208400,6,25
2085,208500,3,28
2086,208600,5,33
2087,208700,2,35
2088,208800,1,1
2089,208900,6,7
2090,209000,4,11
2091,209100,5,16
2092,209200,4,20
2093,209300,4,24
2094,209400,7,31
2095,209500,1,32
2096,209600,6,38
2097,209700,7,45
2098,209800,7,52
2099,209900,2,54
2100,210000,5,59
2101,210100,6,65
2102,210200,6,71
2103,210300,4,75
2104,210400,6,81
2105,210500,7,88
2106,210600,2,90
2107,210700,8,98
2108,210800,3,101
2109,210900,6,107
2110,211000,5,112
2111,211100,5,117
2112,211200,7,124
2113,211300,4,128
2114,211400,7,135
2115,211500,6,141
2116,211600,3,144
2117,211700,3,147
2118,211800,8,155
2119,211900,5,160
2120,212000,6,166
2121,212100,5,171
2122,212200,2,173
2123,212300,6,179
2124,212400,6,185
2125,212500,4,189
2126,212600,5,194
2127,212700,5,199
2128,212800,1,200
2129,212900,5,205
2130,213000,7,212
2131,213100,6,218
2132,213200,4,222
2133,213300,3,225
2134,213400,4,229
2135,213500,8,237
2136,213600,4,241
2137,213700,6,247
2138,213800,1,248
2139,213900,0,248
2140,214000,4,4
2141,214100,5,9
2142,214200,5,14
2143,214300,6,20
2144,214400,1,21
2145,214500,3,24
2146,214600,2,26
2147,214700,7,33
2148,214800,4,37
2149,214900,3,3
2150,215000,6,9
2151,215100,5,14
2152,215200,4,18
2153,215300,5,23
2154,215400,4,27
2155,215500,1,28
2156,215600,6,34
2157,215700,6,40
2158,215800,7,47
2159,215900,3,50
2160,216000,3,53
2161,216100,5,58
2162,216200,5,63
2163,216300,4,67
2164,216400,7,74
2165,216500,5,79
2166,216600,4,83
2167,216700,4,87
2168,216800,4,91
2169,216900,6,97
2170,217000,6,103
2171,217100,5,108
2172,217200,6,114
2173,217300,6,120
2174,217400,3,123
2175,217500,7,130
2176,217600,6,136
2177,217700,3,139
2178,217800,6,145
2179,217900,5,150
2180,218000,5,155
2181,218100,3,158
2182,218200,7,165
2183,218300,5,170
2184,218400,2,172
2185,218500,5,177
2186,218600,7,184
2187,218700,6,190
2188,218800,4,194
2189,218900,5,199
2190,219000,4,203
2191,219100,7,210
2192,219200,5,215
2193,219300,4,219
2194,219400,5,224
2195,219500,1,225
2196,219600,6,231
2197,219700,4,235
2198,219800,3,238
2199,219900,3,241
2200,220000,7,248
2201,220100,5,253
2202,220200,7,260
2203,220300,6,266
2204,220400,6,272
2205,220500,6,278
2206,220600,6,284
2207,220700,3,3
2208,220800,5,8
2209,220900,6,14
2210,221000,3,17
2211,221100,2,19
2212,221200,3,22
2213,221300,2,24
2214,221400,8,32
2215,221500,4,36
2216,221600,3,3
2217,221700,6,9
2218,221800,5,14
2219,221900,3,17
2220,222000,3,20
2221,222100,3,23
2222,222200,6,29
2223,222300,4,33
2224,222400,6,39
2225,222500,6,45
2226,222600,8,53
2227,222700,5,58
2228,222800,4,62
2229,222900,5,67
2230,223000,5,72
2231,223100,6,78
2232,223200,7,85
2233,223300,5,90
2234,223400,6,96
2235,223500,7,103
2236,223600,4,107
2237,223700,6,113
2238,223800,5,118
2239,223900,4,122
2240,224000,6,128
2241,224100,3,131
2242,224200,4,135
2243,224300,4,139
2244,224400,4,143
2245,224500,3,146
2246,224600,2,148
2247,224700,6,154
2248,224800,5,159
2249,224900,5,164
2250,225000,7,171
2251,225100,5,176
2252,225200,7,183
2253,225300,5,188
2254,225400,1,1
2255,225500,5,6
2256,225600,5,11
2257,225700,6,17
2258,225800,3,20
2259,225900,3,23
2260,226000,3,26
2261,226100,1,1
2262,226200,6,7
2263,226300,5,12
2264,226400,4,16
2265,226500,4,20
2266,226600,3,23
2267,226700,4,27
2268,226800,1,28
2269,226900,4,4
2270,227000,5,9
2271,227100,6,15
2272,227200,4,19
2273,227300,2,21
2274,227400,3,24
2275,227500,6,30
2276,227600,0,30
2277,227700,3,3
2278,227800,6,9
2279,227900,4,13
2280,228000,6,19
2281,228100,2,21
2282,228200,5,26
2283,228300,2,28
2284,228400,2,2
2285,228500,6,8
2286,228600,4,12
2287,228700,6,18
2288,228800,2,20
2289,228900,4,24
2290,229000,5,29
2291,229100,0,29
2292,229200,5,34
2293,229300,5,39
2294,229400,7,46
2295,229500,5,51
2296,229600,4,55
2297,229700,5,60
2298,229800,6,66
2299,229900,3,69
2300,230000,5,74
2301,230100,6,80
2302,230200,7,87
2303,230300,4,91
2304,230400,3,94
2305,230500,7,101
2306,230600,8,109
2307,230700,4,113
2308,230800,5,118
2309,230900,4,122
2310,231000,5,127
2311,231100,7,134
2312,231200,3,137
2313,231300,3,140
2314,231400,7,147
2315,231500,4,151
2316,231600,5,156
2317,231700,5,161
2318,231800,5,166
2319,231900,5,171
2320,232000,5,176
2321,232100,6,182
2322,232200,4,186
2323,232300,3,189
2324,232400,5,194
2325,232500,5,199
2326,232600,4,203
2327,232700,4,207
2328,232800,1,1
2329,232900,6,7
2330,233000,5,12
2331,233100,6,18
2332,233200,2,20
2333,233300,4,24
2334,233400,5,29
2335,233500,0,29
2336,233600,4,4
2337,233700,5,9
2338,233800,7,16
2339,233900,3,19
2340,234000,4,23
2341,234100,1,24
2342,234200,7,31
2343,234300,0,31
2344,234400,4,4
2345,234500,5,9
2346,234600,6,15
2347,234700,4,19
2348,234800,2,21
2349,234900,2,23
2350,235000,7,30
2351,235100,3,33
2352,235200,3,36
2353,235300,6,42
2354,235400,4,4
2355,235500,5,9
2356,235600,6,15
2357,235700,3,18
2358,235800,3,21
2359,235900,3,24
2360,236000,4,28
2361,236100,0,28
2362,236200,6,34
2363,236300,2,2
2364,236400,6,8
2365,236500,5,13
2366,236600,5,18
2367,236700,2,20
2368,236800,4,24
2369,236900,4,28
2370,237000,0,28
2371,237100,5,33
2372,237200,3,3
2373,237300,5,8
2374,237400,6,14
2375,237500,5,19
2376,237600,2,21
2377,237700,4,25
2378,237800,3,28
2379,237900,2,2
2380,238000,6,8
2381,238100,5,13
2382,238200,5,18
2383,238300,3,21
2384,238400,6,27
2385,238500,1,28
2386,238600,3,3
2387,238700,5,8
2388,238800,5,13
2389,238900,5,18
2390,239000,5,23
2391,239100,2,25
2392,239200,5,5
2393,239300,4,9
2394,239400,7,16
2395,239500,3,19
2396,239600,5,24
2397,239700,1,25
2398,239800,3,3
2399,239900,6,9
2400,240000,5,14
2401,240100,5,19
2402,240200,3,22
2403,240300,1,1
2404,240400,5,6
2405,240500,5,11
2406,240600,5,16
2407,240700,7,23
2408,240800,0,23
2409,240900,4,4
2410,241000,5,9
2411,241100,5,14
2412,241200,6,20
2413,241300,1,21
2414,241400,3,3
2415,241500,6,9
2416,241600,6,15
2417,241700,4,19
2418,241800,4,23
2419,241900,0,0
2420,242000,5,5
2421,242100,5,10
2422,242200,7,17
2423,242300,5,22
2424,242400,0,22
2425,242500,1,1
2426,242600,6,7
2427,242700,5,12
2428,242800,6,18
2429,242900,3,21
2430,243000,1,1
2431,243100,5,6
2432,243200,5,11
2433,243300,6,17
2434,243400,4,21
2435,243500,1,1
2436,243600,4,5
2437,243700,5,10
2438,243800,7,17
2439,243900,3,20
2440,244000,4,24
2441,244100,0,0
2442,244200,5,5
2443,244300,5,10
2444,244400,6,16
2445,244500,5,21
2446,244600,2,23
2447,244700,1,1
2448,244800,6,7
2449,244900,5,12
2450,245000,6,18
2451,245100,6,24
2452,245200,0,24
2453,245300,4,4
2454,245400,5,9
2455,245500,6,15
2456,245600,4,19
2457,245700,5,24
2458,245800,2,26
2459,245900,6,32
2460,246000,7,39
2461,246100,6,45
2462,246200,2,47
2463,246300,8,55
2464,246400,5,60
2465,246500,6,66
2466,246600,6,72
2467,246700,6,78
2468,246800,4,82
2469,246900,7,89
2470,247000,5,94
2471,247100,4,98
2472,247200,2,100
2473,247300,4,104
2474,247400,6,110
2475,247500,7,117
2476,247600,4,121
2477,247700,7,128
2478,247800,5,133
2479,247900,4,137
2480,248000,6,143
2481,248100,2,145
2482,248200,4,149
2483,248300,3,152
2484,248400,3,155
2485,248500,7,162
2486,248600,4,166
2487,248700,6,172
2488,248800,5,177
2489,248900,6,183
2490,249000,4,187
2491,249100,6,193
2492,249200,6,199
2493,249300,3,202
2494,249400,7,209
2495,249500,5,214
2496,249600,5,219
2497,249700,5,224
2498,249800,7,231
2499,249900,5,236
2500,250000,4,240
2501,250100,6,246
2502,250200,7,253
2503,250300,5,258
2504,250400,6,264
2505,250500,3,267
2506,250600,5,5
2507,250700,4,9
2508,250800,6,15
2509,250900,6,21
2510,251000,0,21
2511,251100,6,27
2512,251200,6,33
2513,251300,6,39
2514,251400,4,43
2515,251500,1,44
2516,251600,1,45
2517,251700,5,50
2518,251800,5,55
2519,251900,6,61
2520,252000,4,65
2521,252100,7,72
2522,252200,2,74
2523,252300,7,81
2524,252400,6,87
2525,252500,6,93
2526,252600,7,100
2527,252700,4,104
2528,252800,3,107
2529,252900,6,113
2530,253000,7,120
2531,253100,5,125
2532,253200,6,131
2533,253300,6,137
2534,253400,3,140
2535,253500,4,144
2536,253600,2,146
2537,253700,5,151
2538,253800,0,151
2539,253900,3,3
2540,254000,5,8
2541,254100,6,14
2542,254200,5,19
2543,254300,2,21
2544,254400,3,24
2545,254500,7,31
2546,254600,6,37
2547,254700,4,41
2548,254800,3,44
2549,254900,0,44
2550,255000,3,47
2551,255100,0,47
2552,255200,7,54
2553,255300,6,60
2554,255400,6,66
2555,255500,7,73
2556,255600,5,78
2557,255700,7,85
2558,255800,7,92
2559,255900,6,98
2560,256000,5,103
2561,256100,1,104
2562,256200,5,109
2563,256300,6,115
2564,256400,6,121
2565,256500,6,127
2566,256600,6,133
2567,256700,4,137
2568,256800,6,143
2569,256900,4,147
2570,257000,1,148
2571,257100,5,153
2572,257200,1,154
2573,257300,6,160
2574,257400,8,168
2575,257500,6,174
2576,257600,5,179
2577,257700,6,185
2578,257800,2,2
2579,257900,6,8
2580,258000,3,11
2581,258100,5,16
2582,258200,5,21
2583,258300,2,23
2584,258400,6,29
2585,258500,7,36
2586,258600,4,40
2587,258700,6,46
2588,258800,5,51
2589,258900,2,53
2590,259000,1,54
2591,259100,2,56
2592,259200,7,63
2593,259300,6,69
2594,259400,6,75
2595,259500,7,82
2596,259600,5,87
2597,259700,6,93
2598,259800,1,94
2599,259900,1,1
2600,260000,5,6
2601,260100,5,11
2602,260200,6,17
2603,260300,4,21
2604,260400,1,1
2605,260500,4,5
2606,260600,5,10
2607,260700,7,17
2608,260800,4,21
2609,260900,0,0
2610,261000,5,5
2611,261100,5,10
2612,261200,6,16
2613,261300,6,22
2614,261400,1,23
2615,261500,3,3
2616,261600,5,8
2617,261700,4,12
2618,261800,6,18
2619,261900,5,23
2620,262000,2,25
2621,262100,1,1
2622,262200,5,6
2623,262300,5,11
2624,262400,3,14
2625,262500,5,19
2626,262600,6,25
2627,262700,1,26
2628,262800,4,4
2629,262900,5,9
2630,263000,6,15
2631,263100,4,19
2632,263200,7,26
2633,263300,0,26
2634,263400,3,3
2635,263500,6,9
2636,263600,3,12
2637,263700,4,16
2638,263800,6,22
2639,263900,1,23
2640,264000,3,3
2641,264100,6,9
2642,264200,5,14
2643,264300,5,19
2644,264400,2,21
2645,264500,2,2
2646,264600,6,8
2647,264700,5,13
2648,264800,5,18
2649,264900,3,21
2650,265000,1,1
2651,265100,6,7
2652,265200,5,12
2653,265300,6,18
2654,265400,3,21
2655,265500,1,1
2656,265600,5,6
2657,265700,4,10
2658,265800,4,14
2659,265900,6,20
2660,266000,1,21
2661,266100,6,27
2662,266200,6,33
2663,266300,7,40
2664,266400,4,44
2665,266500,7,51
2666,266600,6,57
2667,266700,6,63
2668,266800,6,69
2669,266900,6,75
2670,267000,6,81
2671,267100,1,82
2672,267200,1,1
2673,267300,6,7
2674,267400,4,11
2675,267500,4,15
2676,267600,5,20
2677,267700,6,26
2678,267800,1,27
2679,267900,4,4
2680,268000,5,9
2681,268100,5,14
2682,268200,6,20
2683,268300,1,21
2684,268400,3,3
2685,268500,5,8
2686,268600,5,13
2687,268700,6,19
2688,268800,2,21
2689,268900,1,1
2690,269000,6,7
2691,269100,5,12
2692,269200,5,17
2693,269300,5,22
2694,269400,3,25
2695,269500,1,1
2696,269600,5,6
2697,269700,5,11
2698,269800,3,14
2699,269900,7,21
2700,270000,4,25
2701,270100,1,1
2702,270200,5,6
2703,270300,5,11
2704,270400,6,17
2705,270500,4,21
2706,270600,1,22
2707,270700,6,28
2708,270800,6,34
2709,270900,7,41
2710,271000,3,44
2711,271100,6,50
2712,271200,1,51
2713,271300,1,52
2714,271400,2,54
2715,271500,3,57
2716,271600,2,59
2717,271700,4,63
2718,271800,7,70
2719,271900,5,75
2720,272000,7,82
2721,272100,4,86
2722,272200,7,93
2723,272300,1,94
2724,272400,0,0
2725,272500,5,5
2726,272600,5,10
2727,272700,4,14
2728,272800,1,15
2729,272900,5,20
2730,273000,6,26
2731,273100,2,28
2732,273200,4,4
2733,273300,5,9
2734,273400,4,13
2735,273500,3,16
2736,273600,6,22
2737,273700,4,26
2738,273800,0,0
2739,273900,5,5
2740,274000,4,9
2741,274100,6,15
2742,274200,6,21
2743,274300,2,23
2744,274400,1,1
2745,274500,6,7
2746,274600,5,12
2747,274700,4,16
2748,274800,6,22
2749,274900,1,23
2750,275000,4,4
2751,275100,5,9
2752,275200,6,15
2753,275300,5,20
2754,275400,2,22
2755,275500,2,2
2756,275600,6,8
2757,275700,5,13
2758,275800,6,19
2759,275900,2,21
2760,276000,2,23
2761,276100,6,29
2762,276200,8,37
2763,276300,6,43
2764,276400,4,47
2765,276500,6,53
2766,276600,7,60
2767,276700,5,65
2768,276800,8,73
2769,276900,5,78
2770,277000,3,81
2771,277100,4,85
2772,277200,4,4
2773,277300,5,9
2774,277400,6,15
2775,277500,6,21
2776,277600,0,21
2777,277700,5,26
2778,277800,7,33
2779,277900,6,39
2780,278000,5,44
2781,278100,6,50
2782,278200,6,56
2783,278300,6,62
2784,278400,6,68
2785,278500,6,74
2786,278600,7,81
2787,278700,1,82
2788,278800,1,83
2789,278900,2,85
2790,279000,6,91
2791,279100,6,97
2792,279200,7,104
2793,279300,5,109
2794,279400,7,116
2795,279500,5,121
2796,279600,0,0
2797,279700,5,5
2798,279800,4,9
2799,279900,6,15
2800,280000,6,21
2801,280100,0,21
2802,280200,4,4
2803,280300,5,9
2804,280400,3,12
2805,280500,6,18
2806,280600,6,24
2807,280700,1,25
2808,280800,2,2
2809,280900,6,8
2810,281000,3,11
2811,281100,5,16
2812,281200,6,22
2813,281300,1,23
2814,281400,4,4
2815,281500,5,9
2816,281600,4,13
2817,281700,6,19
2818,281800,4,23
2819,281900,0,0
2820,282000,5,5
2821,282100,4,9
2822,282200,6,15
2823,282300,5,20
2824,282400,6,26
2825,282500,1,27
2826,282600,4,4
2827,282700,5,9
2828,282800,5,14
2829,282900,5,19
2830,283000,4,23
2831,283100,1,24
2832,283200,5,5
2833,283300,4,9
2834,283400,7,16
2835,283500,5,21
2836,283600,0,21
2837,283700,5,5
2838,283800,4,9
2839,283900,7,16
2840,284000,5,21
2841,284100,2,23
2842,284200,1,1
2843,284300,6,7
2844,284400,6,13
2845,284500,6,19
2846,284600,2,21
2847,284700,1,1
2848,284800,6,7
2849,284900,4,11
2850,285000,3,14
2851,285100,6,20
2852,285200,5,25
2853,285300,2,27
2854,285400,5,5
2855,285500,4,9
2856,285600,7,16
2857,285700,5,21
2858,285800,3,24
2859,285900,1,1
2860,286000,5,6
2861,286100,5,11
2862,286200,5,16
2863,286300,6,22
2864,286400,1,23
2865,286500,3,3
2866,286600,6,9
2867,286700,5,14
2868,286800,6,20
2869,286900,1,21
2870,287000,3,3
2871,287100,5,8
2872,287200,6,14
2873,287300,6,20
2874,287400,1,21
2875,287500,2,2
2876,287600,6,8
2877,287700,5,13
2878,287800,3,16
2879,287900,2,18
2880,288000,7,25
2881,288100,2,27
2882,288200,1,1
2883,288300,6,7
2884,288400,5,12
2885,288500,4,16
2886,288600,5,21
2887,288700,3,24
2888,288800,1,1
2889,288900,6,7
2890,289000,4,11
2891,289100,6,17
2892,289200,5,22
2893,289300,4,26
2894,289400,1,1
2895,289500,5,6
