window,step,throughput,cumulative_throughput
2632,263200,10,3012
2633,263300,3,3015
2634,263400,4,3019
2635,263500,4,3023
2636,263600,4,3027
2637,263700,8,3035
2638,263800,5,3040
2639,263900,3,3043
2640,264000,2,3045
2641,264100,6,3051
2642,264200,4,3055
2643,264300,6,3061
2644,264400,2,3063
2645,264500,2,3065
2646,264600,9,3074
2647,264700,3,3077
2648,264800,5,3082
2649,264900,5,3087
2650,265000,5,3092
2651,265100,8,3100
2652,265200,6,3106
2653,265300,5,3111
2654,265400,8,3119
2655,265500,8,3127
2656,265600,3,3130
2657,265700,11,3141
2658,265800,6,3147
2659,265900,7,3154
2660,266000,7,3161
2661,266100,3,3164
2662,266200,5,3169
2663,266300,7,3176
2664,266400,8,3184
2665,266500,3,3187
2666,266600,4,3191
2667,266700,11,3202
2668,266800,3,3205
2669,266900,2,3207
2670,267000,4,3211
2671,267100,6,3217
2672,267200,7,3224
2673,267300,7,3231
2674,267400,5,3236
2675,267500,8,3244
2676,267600,7,3251
2677,267700,6,3257
2678,267800,5,3262
2679,267900,10,3272
2680,268000,3,3275
2681,268100,4,3279
2682,268200,10,3289
2683,268300,8,3297
2684,268400,3,3300
2685,268500,7,3307
2686,268600,10,3317
2687,268700,2,3319
2688,268800,5,3324
2689,268900,6,3330
2690,269000,5,3335
2691,269100,5,3340
2692,269200,6,3346
2693,269300,9,3355
2694,269400,3,3358
2695,269500,7,3365
2696,269600,10,3375
2697,269700,5,3380
2698,269800,8,3388
2699,269900,5,3393
2700,270000,10,3403
2701,270100,5,3408
2702,270200,6,3414
2703,270300,7,3421
2704,270400,3,3424
2705,270500,5,3429
2706,270600,1,3430
2707,270700,7,3437
2708,270800,7,3444
2709,270900,5,3449
2710,271000,4,3453
2711,271100,5,3458
2712,271200,3,3461
2713,271300,9,3470
2714,271400,1,3471
2715,271500,7,3478
2716,271600,6,3484
2717,271700,8,3492
2718,271800,5,3497
2719,271900,6,3503
2720,272000,4,3507
2721,272100,8,3515
2722,272200,4,3519
2723,272300,2,3521
2724,272400,9,3530
2725,272500,6,3536
2726,272600,5,3541
2727,272700,2,3543
2728,272800,6,3549
2729,272900,10,3559
2730,273000,2,3561
2731,273100,8,3569
2732,273200,7,3576
2733,273300,1,3577
2734,273400,5,3582
2735,273500,4,3586
2736,273600,7,3593
2737,273700,10,3603
2738,273800,2,3605
2739,273900,6,3611
2740,274000,10,3621
2741,274100,2,3623
2742,274200,7,3630
2743,274300,8,3638
2744,274400,4,3642
2745,274500,4,3646
2746,274600,5,3651
2747,274700,7,3658
2748,274800,5,3663
2749,274900,7,3670
2750,275000,2,3672
2751,275100,8,3680
2752,275200,10,3690
2753,275300,7,3697
2754,275400,5,3702
2755,275500,7,3709
2756,275600,10,3719
2757,275700,7,3726
2758,275800,2,3728
2759,275900,6,3734
2760,276000,9,3743
2761,276100,4,3747
2762,276200,7,3754
2763,276300,2,3756
2764,276400,6,3762
2765,276500,6,3768
2766,276600,7,3775
2767,276700,5,3780
2768,276800,8,3788
2769,276900,10,3798
2770,277000,4,3802
2771,277100,3,3805
2772,277200,0,3805
2773,277300,0,3805
2774,277400,11,3816
2775,277500,6,3822
2776,277600,2,3824
2777,277700,2,3826
2778,277800,5,3831
2779,277900,3,3834
2780,278000,3,3837
2781,278100,4,3841
2782,278200,3,3844
2783,278300,3,3847
2784,278400,3,3850
2785,278500,9,3859
2786,278600,8,3867
2787,278700,3,3870
2788,278800,5,3875
2789,278900,10,3885
2790,279000,7,3892
2791,279100,6,3898
2792,279200,4,3902
2793,279300,10,3912
2794,279400,5,3917
2795,279500,3,3920
2796,279600,7,3927
2797,279700,3,3930
2798,279800,3,3933
2799,279900,11,3944
2800,280000,4,3948
2801,280100,4,3952
2802,280200,4,3956
2803,280300,0,3956
2804,280400,10,3966
2805,280500,6,3972
2806,280600,2,3974
2807,280700,3,3977
2808,280800,3,3980
2809,280900,3,3983
2810,281000,5,3988
2811,281100,1,3989
2812,281200,11,4000
2813,281300,8,4008
2814,281400,3,4011
2815,281500,2,4013
2816,281600,2,4015
2817,281700,3,4018
2818,281800,3,4021
2819,281900,7,4028
2820,282000,10,4038
2821,282100,4,4042
2822,282200,3,4045
2823,282300,1,4046
2824,282400,3,4049
2825,282500,3,4052
2826,282600,1,4053
2827,282700,5,4058
2828,282800,3,4061
2829,282900,11,4072
2830,283000,5,4077
2831,283100,4,4081
2832,283200,3,4084
2833,283300,7,4091
2834,283400,1,4092
2835,283500,2,4094
2836,283600,8,4102
2837,283700,4,4106
2838,283800,2,4108
2839,283900,8,4116
2840,284000,9,4125
2841,284100,2,4127
2842,284200,5,4132
2843,284300,3,4135
2844,284400,2,4137
2845,284500,2,4139
2846,284600,7,4146
2847,284700,11,4157
2848,284800,2,4159
2849,284900,2,4161
2850,285000,6,4167
2851,285100,5,4172
2852,285200,4,4176
2853,285300,8,4184
2854,285400,7,4191
2855,285500,4,4195
2856,285600,6,4201
2857,285700,6,4207
2858,285800,10,4217
2859,285900,1,4218
2860,286000,6,4224
2861,286100,9,4233
2862,286200,6,4239
2863,286300,2,4241
2864,286400,4,4245
2865,286500,2,4247
2866,286600,0,4247
2867,286700,3,4250
2868,286800,2,4252
2869,286900,1,4253
2870,287000,8,4261
2871,287100,11,4272
2872,287200,4,4276
2873,287300,9,4285
2874,287400,8,4293
2875,287500,6,4299
2876,287600,2,4301
2877,287700,4,4305
2878,287800,9,4314
2879,287900,3,4317
2880,288000,7,4324
2881,288100,6,4330
2882,288200,4,4334
2883,288300,7,4341
2884,288400,4,4345
2885,288500,3,4348
2886,288600,6,4354
2887,288700,8,4362
2888,288800,7,4369
2889,288900,5,4374
2890,289000,4,4378
2891,289100,5,4383
2892,289200,2,4385
2893,289300,1,4386
2894,289400,10,4396
2895,289500,9,4405
2896,289600,3,4408
2897,289700,5,4413
2898,289800,8,4421
2899,289900,9,4430
2900,290000,3,4433
2901,290100,5,4438
2902,290200,4,4442
2903,290300,11,4453
2904,290400,6,4459
2905,290500,3,4462
2906,290600,3,4465
2907,290700,3,4468
2908,290800,3,4471
2909,290900,9,4480
2910,291000,5,4485
2911,291100,6,4491
2912,291200,3,4494
2913,291300,1,4495
2914,291400,7,4502
2915,291500,8,4510
2916,291600,3,4513
2917,291700,4,4517
2918,291800,3,4520
2919,291900,4,4524
2920,292000,6,4530
2921,292100,10,4540
2922,292200,2,4542
2923,292300,6,4548
2924,292400,3,4551
2925,292500,1,4552
2926,292600,7,4559
2927,292700,9,4568
2928,292800,3,4571
2929,292900,6,4577
2930,293000,3,4580
2931,293100,4,4584
2932,293200,11,4595
2933,293300,5,4600
2934,293400,4,4604
2935,293500,3,4607
2936,293600,3,4610
2937,293700,12,4622
2938,293800,3,4625
2939,293900,4,4629
2940,294000,6,4635
2941,294100,7,4642
2942,294200,5,4647
2943,294300,4,4651
2944,294400,4,4655
2945,294500,3,4658
2946,294600,9,4667
2947,294700,6,4673
2948,294800,4,4677
2949,294900,3,4680
2950,295000,4,4684
2951,295100,11,4695
2952,295200,6,4701
2953,295300,2,4703
2954,295400,3,4706
2955,295500,3,4709
2956,295600,5,4714
2957,295700,4,4718
2958,295800,6,4724
2959,295900,8,4732
2960,296000,3,4735
2961,296100,9,4744
2962,296200,9,4753
2963,296300,3,4756
2964,296400,3,4759
2965,296500,2,4761
2966,296600,4,4765
2967,296700,4,4769
2968,296800,9,4778
2969,296900,6,4784
2970,297000,5,4789
2971,297100,3,4792
2972,297200,8,4800
2973,297300,11,4811
2974,297400,3,4814
2975,297500,4,4818
2976,297600,8,4826
2977,297700,3,4829
2978,297800,2,4831
2979,297900,5,4836
2980,298000,5,4841
2981,298100,5,4846
2982,298200,8,4854
2983,298300,8,4862
2984,298400,6,4868
2985,298500,4,4872
2986,298600,10,4882
2987,298700,3,4885
2988,298800,2,4887
2989,298900,10,4897
2990,299000,7,4904
2991,299100,3,4907
2992,299200,8,4915
2993,299300,5,4920
2994,299400,8,4928
2995,299500,5,4933
2996,299600,5,4938
2997,299700,5,4943
2998,299800,10,4953
2999,299900,6,4959
3000,300000,1,4960
3001,300100,2,4962
3002,300200,6,4968
3003,300300,8,4976
3004,300400,2,4978
3005,300500,4,4982
3006,300600,5,4987
3007,300700,5,4992
3008,300800,4,4996
3009,300900,6,5002
3010,301000,2,5004
3011,301100,10,5014
3012,301200,5,5019
3013,301300,4,5023
3014,301400,10,5033
3015,301500,5,5038
3016,301600,7,5045
3017,301700,4,5049
3018,301800,3,5052
3019,301900,8,5060
3020,302000,9,5069
3021,302100,5,5074
3022,302200,6,5080
3023,302300,6,5086
3024,302400,5,5091
3025,302500,5,5096
3026,302600,2,5098
3027,302700,3,5101
3028,302800,10,5111
3029,302900,4,5115
3030,303000,4,5119
3031,303100,2,5121
3032,303200,3,5124
3033,303300,9,5133
3034,303400,6,5139
3035,303500,3,5142
3036,303600,7,5149
3037,303700,5,5154
3038,303800,6,5160
3039,303900,8,5168
3040,304000,0,5168
3041,304100,6,5174
3042,304200,0,5174
3043,304300,6,5180
3044,304400,10,5190
3045,304500,6,5196
3046,304600,2,5198
3047,304700,8,5206
3048,304800,10,5216
3049,304900,3,5219
3050,305000,9,5228
3051,305100,8,5236
3052,305200,2,5238
3053,305300,5,5243
3054,305400,4,5247
3055,305500,2,5249
3056,305600,10,5259
3057,305700,6,5265
3058,305800,2,5267
3059,305900,8,5275
3060,306000,1,5276
3061,306100,8,5284
3062,306200,6,5290
3063,306300,6,5296
3064,306400,4,5300
3065,306500,4,5304
3066,306600,5,5309
3067,306700,5,5314
3068,306800,6,5320
3069,306900,11,5331
3070,307000,6,6
3071,307100,6,12
3072,307200,10,22
3073,307300,2,24
3074,307400,8,32
3075,307500,4,36
3076,307600,5,41
3077,307700,6,47
3078,307800,5,52
3079,307900,6,58
3080,308000,5,63
3081,308100,1,64
3082,308200,7,71
3083,308300,9,80
3084,308400,7,87
3085,308500,2,89
3086,308600,6,95
3087,308700,3,98
3088,308800,8,106
3089,308900,7,113
3090,309000,2,115
3091,309100,4,119
3092,309200,3,122
3093,309300,9,131
3094,309400,7,138
3095,309500,3,141
3096,309600,3,144
3097,309700,4,148
3098,309800,1,149
3099,309900,4,153
3100,310000,1,154
3101,310100,2,156
3102,310200,1,157
3103,310300,5,162
3104,310400,4,166
3105,310500,7,173
3106,310600,9,182
3107,310700,3,185
3108,310800,2,187
3109,310900,5,192
3110,311000,8,200
3111,311100,6,206
3112,311200,5,211
3113,311300,3,214
3114,311400,3,217
3115,311500,3,220
3116,311600,4,224
3117,311700,9,233
3118,311800,7,240
3119,311900,4,244
3120,312000,1,245
3121,312100,5,250
3122,312200,8,258
3123,312300,10,268
3124,312400,5,273
3125,312500,8,281
3126,312600,5,286
3127,312700,1,287
3128,312800,3,290
3129,312900,5,295
3130,313000,6,301
3131,313100,3,304
3132,313200,8,312
3133,313300,7,319
3134,313400,4,323
3135,313500,10,333
3136,313600,6,339
3137,313700,7,346
3138,313800,1,347
3139,313900,10,357
3140,314000,5,362
3141,314100,3,365
3142,314200,7,372
3143,314300,5,377
3144,314400,5,382
3145,314500,9,391
3146,314600,2,393
3147,314700,8,401
3148,314800,9,410
3149,314900,3,413
3150,315000,5,418
3151,315100,10,428
3152,315200,8,436
3153,315300,7,443
3154,315400,3,446
3155,315500,6,452
3156,315600,9,461
3157,315700,5,466
3158,315800,8,474
3159,315900,7,481
3160,316000,5,486
3161,316100,4,490
3162,316200,0,490
3163,316300,9,499
3164,316400,9,508
3165,316500,2,510
3166,316600,6,516
3167,316700,10,526
3168,316800,3,529
3169,316900,8,537
3170,317000,5,542
3171,317100,8,550
3172,317200,10,560
3173,317300,2,562
3174,317400,6,568
3175,317500,9,577
3176,317600,7,584
3177,317700,8,592
3178,317800,2,594
3179,317900,4,598
3180,318000,5,603
3181,318100,5,608
3182,318200,7,615
3183,318300,2,617
3184,318400,5,622
3185,318500,5,627
3186,318600,9,636
3187,318700,5,641
3188,318800,5,646
3189,318900,9,655
3190,319000,1,656
3191,319100,5,661
3192,319200,9,670
3193,319300,5,675
3194,319400,6,681
3195,319500,3,684
3196,319600,9,693
3197,319700,6,699
3198,319800,5,704
3199,319900,7,711
3200,320000,10,721
3201,320100,2,723
3202,320200,3,726
3203,320300,6,732
3204,320400,9,741
3205,320500,5,746
3206,320600,7,753
3207,320700,10,763
3208,320800,6,769
3209,320900,5,774
3210,321000,10,784
3211,321100,3,787
3212,321200,2,789
3213,321300,9,798
3214,321400,7,805
3215,321500,8,813
3216,321600,9,822
3217,321700,4,826
3218,321800,2,828
3219,321900,6,834
3220,322000,9,843
3221,322100,7,850
3222,322200,4,854
3223,322300,7,861
3224,322400,10,871
3225,322500,4,875
3226,322600,8,883
3227,322700,8,891
3228,322800,3,894
3229,322900,7,901
3230,323000,9,910
3231,323100,6,916
3232,323200,8,924
3233,323300,4,928
3234,323400,5,933
3235,323500,6,939
3236,323600,8,947
3237,323700,5,952
3238,323800,9,961
3239,323900,2,963
3240,324000,4,967
3241,324100,7,974
3242,324200,9,983
3243,324300,4,987
3244,324400,2,989
3245,324500,2,991
3246,324600,11,1002
3247,324700,5,1007
3248,324800,4,1011
3249,324900,9,1020
3250,325000,9,1029
3251,325100,3,1032
3252,325200,7,1039
3253,325300,4,1043
3254,325400,9,1052
3255,325500,10,1062
3256,325600,6,1068
3257,325700,5,1073
3258,325800,6,1079
3259,325900,6,1085
3260,326000,9,1094
3261,326100,5,1099
3262,326200,10,1109
3263,326300,6,1115
3264,326400,6,1121
3265,326500,10,1131
3266,326600,7,1138
3267,326700,5,1143
3268,326800,7,1150
3269,326900,6,1156
3270,327000,3,1159
3271,327100,9,1168
3272,327200,5,1173
3273,327300,9,1182
3274,327400,7,1189
3275,327500,4,1193
3276,327600,8,1201
3277,327700,9,1210
3278,327800,6,1216
3279,327900,7,1223
3280,328000,7,1230
3281,328100,8,1238
3282,328200,8,1246
3283,328300,4,1250
3284,328400,4,1254
3285,328500,6,1260
3286,328600,11,1271
3287,328700,4,1275
3288,328800,4,1279
3289,328900,9,1288
3290,329000,8,1296
3291,329100,6,1302
3292,329200,5,1307
3293,329300,7,1314
3294,329400,9,1323
3295,329500,4,1327
3296,329600,9,1336
3297,329700,8,1344
3298,329800,9,1353
3299,329900,6,1359
3300,330000,4,1363
3301,330100,11,1374
3302,330200,6,1380
3303,330300,10,1390
3304,330400,7,1397
3305,330500,5,1402
3306,330600,7,1409
3307,330700,8,1417
3308,330800,4,1421
3309,330900,8,1429
3310,331000,7,1436
3311,331100,5,1441
3312,331200,10,1451
3313,331300,8,1459
3314,331400,7,1466
3315,331500,7,1473
3316,331600,8,1481
3317,331700,4,1485
3318,331800,8,1493
3319,331900,10,1503
3320,332000,6,1509
3321,332100,9,1518
3322,332200,7,1525
3323,332300,6,1531
3324,332400,8,1539
3325,332500,8,1547
3326,332600,6,1553
3327,332700,11,1564
3328,332800,8,1572
3329,332900,4,1576
3330,333000,11,1587
3331,333100,6,1593
3332,333200,9,1602
3333,333300,8,1610
3334,333400,6,1616
3335,333500,8,1624
3336,333600,7,1631
3337,333700,4,1635
3338,333800,5,1640
3339,333900,4,1644
3340,334000,4,1648
3341,334100,2,1650
3342,334200,3,1653
3343,334300,1,1654
3344,334400,8,1662
3345,334500,8,1670
3346,334600,3,1673
3347,334700,8,1681
3348,334800,11,1692
3349,334900,5,1697
3350,335000,8,1705
3351,335100,7,1712
3352,335200,2,1714
3353,335300,11,1725
3354,335400,10,1735
3355,335500,6,1741
3356,335600,10,1751
3357,335700,7,1758
3358,335800,4,1762
3359,335900,8,1770
3360,336000,8,1778
3361,336100,7,1785
3362,336200,9,1794
3363,336300,7,1801
3364,336400,5,1806
3365,336500,6,1812
3366,336600,6,1818
3367,336700,8,1826
3368,336800,3,1829
3369,336900,10,1839
3370,337000,5,1844
3371,337100,5,1849
3372,337200,7,1856
3373,337300,9,1865
3374,337400,7,1872
3375,337500,7,1879
3376,337600,8,1887
3377,337700,5,1892
3378,337800,8,1900
3379,337900,9,1909
3380,338000,8,1917
3381,338100,7,1924
3382,338200,9,1933
3383,338300,11,1944
3384,338400,5,1949
3385,338500,9,1958
3386,338600,7,1965
3387,338700,10,1975
3388,338800,5,1980
3389,338900,6,1986
3390,339000,1,1987
3391,339100,2,1989
3392,339200,11,2000
3393,339300,3,2003
3394,339400,10,2013
3395,339500,6,2019
3396,339600,5,2024
3397,339700,7,2031
3398,339800,0,2031
3399,339900,9,2040
3400,340000,4,2044
3401,340100,4,2048
3402,340200,11,2059
3403,340300,10,2069
3404,340400,5,2074
3405,340500,2,2076
3406,340600,3,2079
3407,340700,4,2083
3408,340800,1,2084
3409,340900,4,2088
3410,341000,1,2089
3411,341100,2,2091
3412,341200,7,2098
3413,341300,11,2109
3414,341400,2,2111
3415,341500,3,2114
3416,341600,6,2120
3417,341700,5,2125
3418,341800,10,2135
3419,341900,7,2142
3420,342000,9,2151
3421,342100,6,2157
3422,342200,2,2159
3423,342300,11,2170
3424,342400,10,2180
3425,342500,4,2184
3426,342600,8,2192
3427,342700,9,2201
3428,342800,8,2209
3429,342900,6,2215
3430,343000,6,2221
3431,343100,4,2225
3432,343200,5,2230
3433,343300,10,2240
3434,343400,9,2249
3435,343500,10,2259
3436,343600,10,2269
3437,343700,8,2277
3438,343800,4,2281
3439,343900,3,2284
3440,344000,2,2286
3441,344100,3,2289
3442,344200,3,2292
3443,344300,4,2296
3444,344400,4,2300
3445,344500,7,2307
3446,344600,5,2312
3447,344700,1,2313
3448,344800,0,2313
3449,344900,8,2321
3450,345000,8,2329
3451,345100,5,2334
3452,345200,2,2336
3453,345300,2,2338
3454,345400,2,2340
3455,345500,0,2340
3456,345600,1,2341
3457,345700,11,2352
3458,345800,5,2357
3459,345900,10,2367
3460,346000,6,2373
3461,346100,3,2376
3462,346200,3,2379
3463,346300,2,2381
3464,346400,2,2383
3465,346500,11,2394
3466,346600,6,2400
3467,346700,6,2406
3468,346800,7,2413
3469,346900,9,2422
3470,347000,2,2424
3471,347100,9,2433
3472,347200,7,2440
3473,347300,7,2447
3474,347400,5,2452
3475,347500,1,2453
3476,347600,10,2463
3477,347700,4,2467
3478,347800,4,2471
3479,347900,6,2477
3480,348000,8,2485
3481,348100,6,2491
3482,348200,8,2499
3483,348300,9,2508
3484,348400,8,2516
3485,348500,4,2520
3486,348600,10,2530
3487,348700,6,2536
3488,348800,2,2538
3489,348900,10,2548
3490,349000,3,2551
3491,349100,5,2556
3492,349200,9,2565
3493,349300,10,2575
3494,349400,4,2579
3495,349500,4,2583
3496,349600,2,2585
3497,349700,1,2586
3498,349800,4,2590
3499,349900,9,2599
3500,350000,7,2606
3501,350100,5,2611
3502,350200,11,2622
3503,350300,9,2631
3504,350400,5,2636
3505,350500,7,2643
3506,350600,6,2649
3507,350700,10,2659
3508,350800,6,2665
3509,350900,5,2670
3510,351000,10,2680
3511,351100,3,2683
3512,351200,3,2686
3513,351300,6,2692
3514,351400,1,2693
3515,351500,2,2695
3516,351600,6,2701
3517,351700,9,2710
3518,351800,2,2712
3519,351900,2,2714
3520,352000,2,2716
3521,352100,5,2721
3522,352200,5,2726
3523,352300,8,2734
3524,352400,3,2737
3525,352500,2,2739
3526,352600,8,2747
3527,352700,1,2748
3528,352800,1,2749
3529,352900,7,2756
3530,353000,6,2762
3531,353100,8,2770
3532,353200,10,2780
3533,353300,3,2783
3534,353400,5,2788
3535,353500,6,2794
3536,353600,10,2804
3537,353700,8,2812
3538,353800,10,2822
3539,353900,10,2832
3540,354000,5,2837
3541,354100,2,2839
3542,354200,8,2847
3543,354300,9,2856
3544,354400,4,2860
3545,354500,5,2865
3546,354600,7,2872
3547,354700,10,2882
3548,354800,9,2891
3549,354900,11,2902
3550,355000,10,2912
3551,355100,1,2913
3552,355200,5,2918
3553,355300,4,2922
3554,355400,8,2930
3555,355500,5,2935
3556,355600,6,2941
3557,355700,5,2946
3558,355800,3,2949
3559,355900,2,2951
3560,356000,6,2957
3561,356100,8,2965
3562,356200,10,2975
3563,356300,7,2982
3564,356400,4,2986
3565,356500,1,2987
3566,356600,2,2989
3567,356700,8,2997
3568,356800,9,3006
3569,356900,2,3008
3570,357000,2,3010
3571,357100,5,5
3572,357200,6,11
3573,357300,6,17
3574,357400,6,23
3575,357500,7,30
3576,357600,9,39
3577,357700,2,41
3578,357800,2,43
3579,357900,2,45
3580,358000,5,50
3581,358100,2,52
3582,358200,2,54
3583,358300,1,55
3584,358400,2,57
3585,358500,2,59
3586,358600,3,62
3587,358700,3,65
3588,358800,2,67
3589,358900,5,5
3590,359000,6,11
3591,359100,5,16
3592,359200,4,20
3593,359300,8,28
3594,359400,8,36
3595,359500,5,41
3596,359600,3,44
3597,359700,3,47
3598,359800,3,50
3599,359900,5,55
3600,360000,3,58
3601,360100,1,59
3602,360200,1,60
3603,360300,5,5
3604,360400,6,11
3605,360500,6,17
3606,360600,7,24
3607,360700,5,29
3608,360800,10,39
3609,360900,2,41
3610,361000,1,42
3611,361100,4,46
3612,361200,6,6
3613,361300,6,12
3614,361400,11,23
3615,361500,2,25
3616,361600,7,32
3617,361700,8,40
3618,361800,1,41
3619,361900,1,42
3620,362000,5,5
3621,362100,6,11
3622,362200,5,16
3623,362300,7,23
3624,362400,8,31
3625,362500,9,40
3626,362600,7,47
3627,362700,3,50
3628,362800,6,56
3629,362900,7,63
3630,363000,4,67
3631,363100,11,78
3632,363200,9,87
3633,363300,8,95
3634,363400,8,103
3635,363500,8,111
3636,363600,7,118
3637,363700,4,122
3638,363800,2,124
3639,363900,5,129
3640,364000,3,132
3641,364100,4,136
3642,364200,10,146
3643,364300,10,156
3644,364400,8,164
3645,364500,3,167
3646,364600,7,174
3647,364700,9,183
3648,364800,7,190
3649,364900,4,194
3650,365000,4,198
3651,365100,2,200
3652,365200,0,200
3653,365300,3,203
3654,365400,2,2
3655,365500,6,8
3656,365600,5,13
3657,365700,4,17
3658,365800,8,25
3659,365900,7,32
3660,366000,10,42
3661,366100,1,43
3662,366200,4,47
3663,366300,0,47
3664,366400,3,50
3665,366500,5,55
3666,366600,5,5
3667,366700,6,11
3668,366800,8,19
3669,366900,5,24
3670,367000,6,30
3671,367100,10,40
3672,367200,2,42
3673,367300,4,46
3674,367400,4,50
3675,367500,1,51
3676,367600,0,51
3677,367700,7,58
3678,367800,2,60
3679,367900,0,60
3680,368000,5,65
3681,368100,5,70
3682,368200,3,73
3683,368300,1,74
3684,368400,4,78
3685,368500,5,5
3686,368600,6,11
3687,368700,6,17
3688,368800,7,24
3689,368900,7,31
3690,369000,7,38
3691,369100,4,42
3692,369200,1,43
3693,369300,5,48
3694,369400,1,49
3695,369500,5,5
3696,369600,6,11
3697,369700,5,16
3698,369800,6,22
3699,369900,4,26
3700,370000,8,34
3701,370100,7,41
3702,370200,1,42
3703,370300,0,42
3704,370400,1,43
3705,370500,5,5
3706,370600,6,11
3707,370700,6,17
3708,370800,2,19
3709,370900,6,25
3710,371000,4,29
3711,371100,6,35
3712,371200,5,40
3713,371300,4,44
3714,371400,2,46
3715,371500,2,48
3716,371600,4,52
3717,371700,2,54
3718,371800,6,60
3719,371900,3,63
3720,372000,3,66
3721,372100,5,71
3722,372200,7,78
3723,372300,2,80
3724,372400,5,85
3725,372500,3,88
3726,372600,6,94
3727,372700,6,100
3728,372800,5,105
3729,372900,5,110
3730,373000,4,114
3731,373100,4,118
3732,373200,5,123
3733,373300,10,133
3734,373400,8,141
3735,373500,2,143
3736,373600,2,145
3737,373700,4,149
3738,373800,8,157
3739,373900,3,160
3740,374000,7,167
3741,374100,3,170
3742,374200,2,172
3743,374300,1,173
3744,374400,7,180
3745,374500,4,184
3746,374600,7,191
3747,374700,9,200
3748,374800,8,208
3749,374900,5,213
3750,375000,2,215
3751,375100,5,220
3752,375200,3,223
3753,375300,6,229
3754,375400,3,232
3755,375500,5,237
3756,375600,5,242
3757,375700,4,246
3758,375800,4,250
3759,375900,6,256
3760,376000,5,261
3761,376100,4,265
3762,376200,4,269
3763,376300,4,273
3764,376400,5,278
3765,376500,4,282
3766,376600,4,286
3767,376700,3,289
3768,376800,3,292
3769,376900,2,294
3770,377000,2,296
3771,377100,5,301
3772,377200,4,305
3773,377300,5,310
3774,377400,5,315
3775,377500,5,320
3776,377600,3,323
3777,377700,6,329
3778,377800,4,333
3779,377900,6,339
3780,378000,1,340
3781,378100,1,341
3782,378200,4,345
3783,378300,10,355
3784,378400,6,361
3785,378500,7,368
3786,378600,6,374
3787,378700,6,380
3788,378800,7,387
3789,378900,4,391
3790,379000,9,400
3791,379100,6,406
3792,379200,6,412
3793,379300,7,419
3794,379400,7,426
3795,379500,3,429
3796,379600,5,434
3797,379700,10,444
3798,379800,7,451
3799,379900,1,452
3800,380000,6,458
3801,380100,11,469
3802,380200,7,476
3803,380300,6,482
3804,380400,9,491
3805,380500,6,497
3806,380600,7,504
3807,380700,5,509
3808,380800,8,517
3809,380900,8,525
3810,381000,3,528
3811,381100,9,537
3812,381200,5,542
3813,381300,5,547
3814,381400,5,552
3815,381500,5,557
3816,381600,5,562
3817,381700,6,568
3818,381800,7,575
3819,381900,4,579
3820,382000,9,588
3821,382100,9,597
3822,382200,4,601
3823,382300,7,608
3824,382400,9,617
3825,382500,5,622
3826,382600,3,625
3827,382700,6,631
3828,382800,7,638
3829,382900,10,648
3830,383000,7,655
3831,383100,5,660
3832,383200,10,670
3833,383300,5,675
3834,383400,5,680
3835,383500,10,690
3836,383600,5,695
3837,383700,9,704
3838,383800,5,709
3839,383900,4,713
3840,384000,9,722
3841,384100,4,726
3842,384200,6,732
3843,384300,5,737
3844,384400,11,748
3845,384500,6,754
3846,384600,2,756
3847,384700,2,758
3848,384800,9,767
3849,384900,7,774
3850,385000,3,777
3851,385100,9,786
3852,385200,5,791
3853,385300,6,797
3854,385400,2,799
3855,385500,7,806
3856,385600,4,810
3857,385700,4,814
3858,385800,5,819
3859,385900,5,824
3860,386000,5,829
3861,386100,4,833
3862,386200,6,839
3863,386300,6,845
3864,386400,5,850
3865,386500,6,856
3866,386600,2,858
3867,386700,10,868
3868,386800,2,870
3869,386900,6,876
3870,387000,7,883
3871,387100,3,886
3872,387200,2,888
3873,387300,5,893
3874,387400,6,899
3875,387500,1,900
3876,387600,6,906
3877,387700,3,909
3878,387800,4,913
3879,387900,5,918
3880,388000,4,922
3881,388100,4,926
3882,388200,8,934
3883,388300,9,943
3884,388400,9,952
3885,388500,5,957
3886,388600,2,959
3887,388700,7,966
3888,388800,8,974
3889,388900,8,982
3890,389000,7,989
3891,389100,7,996
3892,389200,3,999
3893,389300,1,1000
3894,389400,5,1005
3895,389500,1,1006
3896,389600,3,1009
3897,389700,5,1014
3898,389800,3,1017
3899,389900,1,1018
3900,390000,3,3
3901,390100,6,9
3902,390200,6,15
3903,390300,3,18
3904,390400,4,22
3905,390500,6,28
3906,390600,6,34
3907,390700,7,41
3908,390800,7,48
3909,390900,7,55
3910,391000,6,61
3911,391100,3,64
3912,391200,2,66
3913,391300,5,71
3914,391400,2,73
3915,391500,2,75
3916,391600,1,76
3917,391700,6,6
3918,391800,6,12
3919,391900,5,17
3920,392000,3,20
3921,392100,7,27
3922,392200,2,29
3923,392300,8,37
3924,392400,4,41
3925,392500,3,44
3926,392600,2,46
3927,392700,4,50
3928,392800,6,56
3929,392900,2,58
3930,393000,5,63
3931,393100,1,64
3932,393200,3,67
3933,393300,6,73
3934,393400,2,75
3935,393500,2,77
3936,393600,4,81
3937,393700,5,86
3938,393800,6,92
3939,393900,7,99
3940,394000,7,106
3941,394100,2,108
3942,394200,3,111
3943,394300,8,119
3944,394400,5,124
3945,394500,2,126
3946,394600,7,133
3947,394700,9,142
3948,394800,3,145
3949,394900,4,149
3950,395000,7,156
3951,395100,8,164
3952,395200,7,171
