window,step,throughput,cumulative_throughput
2635,263500,8,2170
2636,263600,9,2179
2637,263700,3,2182
2638,263800,4,2186
2639,263900,6,2192
2640,264000,4,2196
2641,264100,7,2203
2642,264200,4,2207
2643,264300,7,2214
2644,264400,7,2221
2645,264500,6,2227
2646,264600,7,2234
2647,264700,6,2240
2648,264800,5,2245
2649,264900,7,2252
2650,265000,7,2259
2651,265100,7,2266
2652,265200,6,2272
2653,265300,4,2276
2654,265400,6,2282
2655,265500,6,2288
2656,265600,7,2295
2657,265700,5,2300
2658,265800,7,2307
2659,265900,8,2315
2660,266000,6,2321
2661,266100,5,2326
2662,266200,5,2331
2663,266300,5,2336
2664,266400,9,2345
2665,266500,3,2348
2666,266600,9,2357
2667,266700,7,2364
2668,266800,7,2371
2669,266900,8,2379
2670,267000,6,2385
2671,267100,8,2393
2672,267200,8,2401
2673,267300,7,2408
2674,267400,7,2415
2675,267500,4,2419
2676,267600,4,2423
2677,267700,11,2434
2678,267800,7,2441
2679,267900,6,2447
2680,268000,7,2454
2681,268100,6,2460
2682,268200,9,2469
2683,268300,4,2473
2684,268400,7,2480
2685,268500,9,2489
2686,268600,8,2497
2687,268700,7,2504
2688,268800,9,2513
2689,268900,6,2519
2690,269000,6,2525
2691,269100,7,2532
2692,269200,3,2535
2693,269300,8,2543
2694,269400,6,2549
2695,269500,8,2557
2696,269600,10,2567
2697,269700,5,2572
2698,269800,7,2579
2699,269900,9,2588
2700,270000,6,2594
2701,270100,8,2602
2702,270200,9,2611
2703,270300,4,2615
2704,270400,4,2619
2705,270500,9,2628
2706,270600,9,2637
2707,270700,4,2641
2708,270800,9,2650
2709,270900,9,2659
2710,271000,9,2668
2711,271100,6,2674
2712,271200,7,2681
2713,271300,7,2688
2714,271400,4,2692
2715,271500,10,2702
2716,271600,6,2708
2717,271700,6,2714
2718,271800,5,2719
2719,271900,6,2725
2720,272000,9,2734
2721,272100,8,2742
2722,272200,7,2749
2723,272300,7,2756
2724,272400,8,2764
2725,272500,5,2769
2726,272600,9,2778
2727,272700,6,2784
2728,272800,8,2792
2729,272900,7,2799
2730,273000,7,2806
2731,273100,7,2813
2732,273200,7,2820
2733,273300,8,2828
2734,273400,6,2834
2735,273500,7,2841
2736,273600,6,2847
2737,273700,6,2853
2738,273800,3,2856
2739,273900,7,2863
2740,274000,5,2868
2741,274100,6,2874
2742,274200,8,2882
2743,274300,7,2889
2744,274400,6,2895
2745,274500,8,2903
2746,274600,7,2910
2747,274700,5,2915
2748,274800,9,2924
2749,274900,7,2931
2750,275000,2,2933
2751,275100,7,2940
2752,275200,9,2949
2753,275300,8,2957
2754,275400,1,2958
2755,275500,3,2961
2756,275600,2,2963
2757,275700,4,2967
2758,275800,6,2973
2759,275900,10,2983
2760,276000,8,2991
2761,276100,8,2999
2762,276200,8,3007
2763,276300,6,3013
2764,276400,7,3020
2765,276500,6,3026
2766,276600,10,3036
2767,276700,5,3041
2768,276800,7,3048
2769,276900,3,3051
2770,277000,11,3062
2771,277100,2,3064
2772,277200,6,3070
2773,277300,8,3078
2774,277400,9,3087
2775,277500,8,3095
2776,277600,5,3100
2777,277700,8,3108
2778,277800,6,3114
2779,277900,9,3123
2780,278000,9,3132
2781,278100,5,3137
2782,278200,6,3143
2783,278300,7,3150
2784,278400,5,3155
2785,278500,5,3160
2786,278600,9,3169
2787,278700,5,3174
2788,278800,5,3179
2789,278900,9,3188
2790,279000,6,3194
2791,279100,8,3202
2792,279200,3,3205
2793,279300,7,3212
2794,279400,7,3219
2795,279500,8,3227
2796,279600,6,3233
2797,279700,6,3239
2798,279800,8,3247
2799,279900,6,3253
2800,280000,8,3261
2801,280100,7,3268
2802,280200,3,3271
2803,280300,8,3279
2804,280400,7,3286
2805,280500,7,3293
2806,280600,8,3301
2807,280700,8,3309
2808,280800,6,3315
2809,280900,6,3321
2810,281000,9,3330
2811,281100,6,3336
2812,281200,6,3342
2813,281300,4,3346
2814,281400,4,3350
2815,281500,8,3358
2816,281600,9,3367
2817,281700,6,3373
2818,281800,4,3377
2819,281900,8,3385
2820,282000,9,3394
2821,282100,7,3401
2822,282200,6,3407
2823,282300,3,3410
2824,282400,8,3418
2825,282500,10,3428
2826,282600,9,3437
2827,282700,4,3441
2828,282800,7,3448
2829,282900,4,3452
2830,283000,5,3457
2831,283100,7,3464
2832,283200,7,3471
2833,283300,7,3478
2834,283400,3,3481
2835,283500,8,3489
2836,283600,9,3498
2837,283700,9,3507
2838,283800,5,3512
2839,283900,6,3518
2840,284000,1,3519
2841,284100,10,3529
2842,284200,5,3534
2843,284300,9,3543
2844,284400,8,3551
2845,284500,5,3556
2846,284600,8,3564
2847,284700,8,3572
2848,284800,5,3577
2849,284900,7,3584
2850,285000,7,3591
2851,285100,9,3600
2852,285200,6,3606
2853,285300,5,3611
2854,285400,5,3616
2855,285500,8,3624
2856,285600,10,3634
2857,285700,4,3638
2858,285800,10,3648
2859,285900,6,3654
2860,286000,6,3660
2861,286100,7,3667
2862,286200,5,3672
2863,286300,9,3681
2864,286400,5,3686
2865,286500,6,3692
2866,286600,6,3698
2867,286700,9,3707
2868,286800,4,3711
2869,286900,8,3719
2870,287000,9,3728
2871,287100,2,3730
2872,287200,7,3737
2873,287300,7,3744
2874,287400,9,3753
2875,287500,6,3759
2876,287600,7,3766
2877,287700,9,3775
2878,287800,6,3781
2879,287900,6,3787
2880,288000,7,3794
2881,288100,6,3800
2882,288200,9,3809
2883,288300,6,3815
2884,288400,5,3820
2885,288500,7,3827
2886,288600,5,3832
2887,288700,8,3840
2888,288800,6,3846
2889,288900,8,3854
2890,289000,4,3858
2891,289100,7,3865
2892,289200,7,3872
2893,289300,4,3876
2894,289400,7,3883
2895,289500,3,3886
2896,289600,9,3895
2897,289700,7,3902
2898,289800,5,3907
2899,289900,5,3912
2900,290000,7,3919
2901,290100,7,3926
2902,290200,4,3930
2903,290300,5,3935
2904,290400,8,3943
2905,290500,6,3949
2906,290600,5,3954
2907,290700,7,3961
2908,290800,6,3967
2909,290900,4,3971
2910,291000,8,3979
2911,291100,7,3986
2912,291200,5,3991
2913,291300,5,3996
2914,291400,2,3998
2915,291500,6,4004
2916,291600,5,4009
2917,291700,8,4017
2918,291800,3,4020
2919,291900,7,4027
2920,292000,10,4037
2921,292100,5,4042
2922,292200,6,4048
2923,292300,7,4055
2924,292400,6,4061
2925,292500,8,4069
2926,292600,5,4074
2927,292700,9,4083
2928,292800,6,4089
2929,292900,7,4096
2930,293000,8,4104
2931,293100,8,4112
2932,293200,4,4116
2933,293300,7,4123
2934,293400,1,4124
2935,293500,0,4124
2936,293600,3,4127
2937,293700,10,4137
2938,293800,6,4143
2939,293900,7,4150
2940,294000,7,4157
2941,294100,8,4165
2942,294200,5,4170
2943,294300,8,4178
2944,294400,8,4186
2945,294500,4,4190
2946,294600,6,4196
2947,294700,5,4201
2948,294800,9,4210
2949,294900,8,4218
2950,295000,4,4222
2951,295100,4,4226
2952,295200,7,4233
2953,295300,7,4240
2954,295400,8,4248
2955,295500,6,4254
2956,295600,5,4259
2957,295700,6,4265
2958,295800,5,4270
2959,295900,5,4275
2960,296000,7,4282
2961,296100,8,4290
2962,296200,7,4297
2963,296300,6,4303
2964,296400,1,4304
2965,296500,7,4311
2966,296600,8,4319
2967,296700,6,4325
2968,296800,7,4332
2969,296900,3,4335
2970,297000,4,4339
2971,297100,3,4342
2972,297200,3,4345
2973,297300,3,4348
2974,297400,4,4352
2975,297500,4,4356
2976,297600,0,4356
2977,297700,3,4359
2978,297800,10,4369
2979,297900,8,4377
2980,298000,8,4385
2981,298100,8,4393
2982,298200,7,4400
2983,298300,6,4406
2984,298400,4,4410
2985,298500,7,4417
2986,298600,4,4421
2987,298700,5,4426
2988,298800,8,4434
2989,298900,6,4440
2990,299000,2,4442
2991,299100,8,4450
2992,299200,7,4457
2993,299300,9,4466
2994,299400,9,4475
2995,299500,9,4484
2996,299600,5,4489
2997,299700,7,4496
2998,299800,8,4504
2999,299900,7,4511
3000,300000,6,4517
3001,300100,6,4523
3002,300200,6,4529
3003,300300,7,4536
3004,300400,8,4544
3005,300500,8,4552
3006,300600,0,4552
3007,300700,6,4558
3008,300800,10,4568
3009,300900,8,4576
3010,301000,8,4584
3011,301100,8,4592
3012,301200,8,4600
3013,301300,5,4605
3014,301400,5,4610
3015,301500,8,4618
3016,301600,4,4622
3017,301700,4,4626
3018,301800,5,4631
3019,301900,10,4641
3020,302000,3,4644
3021,302100,5,4649
3022,302200,7,4656
3023,302300,7,4663
3024,302400,9,4672
3025,302500,5,4677
3026,302600,8,4685
3027,302700,5,4690
3028,302800,6,4696
3029,302900,7,4703
3030,303000,6,4709
3031,303100,5,4714
3032,303200,9,4723
3033,303300,6,4729
3034,303400,8,4737
3035,303500,4,4741
3036,303600,7,4748
3037,303700,1,4749
3038,303800,6,4755
3039,303900,8,4763
3040,304000,7,4770
3041,304100,3,4773
3042,304200,4,4777
3043,304300,9,4786
3044,304400,8,4794
3045,304500,6,4800
3046,304600,9,4809
3047,304700,6,4815
3048,304800,5,4820
3049,304900,3,4823
3050,305000,5,4828
3051,305100,9,4837
3052,305200,9,4846
3053,305300,4,4850
3054,305400,4,4854
3055,305500,10,4864
3056,305600,8,4872
3057,305700,4,4876
3058,305800,9,4885
3059,305900,9,4894
3060,306000,3,4897
3061,306100,8,4905
3062,306200,10,4915
3063,306300,6,4921
3064,306400,7,4928
3065,306500,9,4937
3066,306600,6,4943
3067,306700,8,4951
3068,306800,7,4958
3069,306900,10,4968
3070,307000,4,4972
3071,307100,5,4977
3072,307200,10,4987
3073,307300,5,4992
3074,307400,8,5000
3075,307500,9,5009
3076,307600,5,5014
3077,307700,5,5019
3078,307800,6,5025
3079,307900,8,5033
3080,308000,3,5036
3081,308100,9,5045
3082,308200,5,5050
3083,308300,7,5057
3084,308400,7,5064
3085,308500,5,5069
3086,308600,3,5072
3087,308700,5,5077
3088,308800,7,5084
3089,308900,8,5092
3090,309000,5,5097
3091,309100,8,5105
3092,309200,8,5113
3093,309300,4,5117
3094,309400,7,5124
3095,309500,8,5132
3096,309600,7,5139
3097,309700,5,5144
3098,309800,4,5148
3099,309900,7,5155
3100,310000,7,5162
3101,310100,3,5165
3102,310200,9,5174
3103,310300,10,5184
3104,310400,7,5191
3105,310500,8,5199
3106,310600,7,5206
3107,310700,8,5214
3108,310800,1,5215
3109,310900,9,5224
3110,311000,8,5232
3111,311100,3,5235
3112,311200,6,5241
3113,311300,7,5248
3114,311400,7,5255
3115,311500,4,5259
3116,311600,9,5268
3117,311700,8,5276
3118,311800,1,5277
3119,311900,6,5283
3120,312000,8,5291
3121,312100,6,5297
3122,312200,10,5307
3123,312300,6,5313
3124,312400,8,5321
3125,312500,6,5327
3126,312600,5,5332
3127,312700,3,5335
3128,312800,8,5343
3129,312900,8,5351
3130,313000,8,5359
3131,313100,3,5362
3132,313200,5,5367
3133,313300,6,5373
3134,313400,1,5374
3135,313500,6,5380
3136,313600,8,5388
3137,313700,4,5392
3138,313800,8,5400
3139,313900,6,5406
3140,314000,5,5411
3141,314100,6,5417
3142,314200,5,5422
3143,314300,1,5423
3144,314400,8,5431
3145,314500,8,5439
3146,314600,6,5445
3147,314700,5,5450
3148,314800,5,5455
3149,314900,6,5461
3150,315000,3,5464
3151,315100,8,5472
3152,315200,8,5480
3153,315300,5,5485
3154,315400,6,5491
3155,315500,6,5497
3156,315600,2,5499
3157,315700,0,5499
3158,315800,6,5505
3159,315900,7,5512
3160,316000,4,5516
3161,316100,9,5525
3162,316200,4,5529
3163,316300,6,5535
3164,316400,4,5539
3165,316500,5,5544
3166,316600,6,5550
3167,316700,4,5554
3168,316800,6,5560
3169,316900,3,5563
3170,317000,3,5566
3171,317100,2,5568
3172,317200,6,5574
3173,317300,6,5580
3174,317400,4,5584
3175,317500,7,5591
3176,317600,4,5595
3177,317700,2,5597
3178,317800,4,5601
3179,317900,6,5607
3180,318000,7,5614
3181,318100,7,5621
3182,318200,3,5624
3183,318300,8,5632
3184,318400,4,5636
3185,318500,4,5640
3186,318600,5,5645
3187,318700,5,5650
3188,318800,2,5652
3189,318900,7,5659
3190,319000,5,5664
3191,319100,5,5669
3192,319200,3,5672
3193,319300,4,5676
3194,319400,3,5679
3195,319500,3,5682
3196,319600,6,5688
3197,319700,3,5691
3198,319800,8,5699
3199,319900,6,5705
3200,320000,5,5710
3201,320100,5,5715
3202,320200,0,5715
3203,320300,9,5724
3204,320400,6,5730
3205,320500,6,5736
3206,320600,4,5740
3207,320700,7,5747
3208,320800,5,5752
3209,320900,4,5756
3210,321000,4,5760
3211,321100,5,5765
3212,321200,7,5772
3213,321300,4,5776
3214,321400,6,5782
3215,321500,4,5786
3216,321600,7,5793
3217,321700,6,5799
3218,321800,6,5805
3219,321900,9,5814
3220,322000,5,5819
3221,322100,8,5827
3222,322200,3,5830
3223,322300,9,5839
3224,322400,4,5843
3225,322500,3,5846
3226,322600,10,5856
3227,322700,6,5862
3228,322800,7,5869
3229,322900,7,5876
3230,323000,7,5883
3231,323100,5,5888
3232,323200,5,5893
3233,323300,6,5899
3234,323400,4,5903
3235,323500,7,5910
3236,323600,7,5917
3237,323700,6,5923
3238,323800,5,5928
3239,323900,5,5933
3240,324000,3,5936
3241,324100,7,5943
3242,324200,7,5950
3243,324300,5,5955
3244,324400,6,5961
3245,324500,6,5967
3246,324600,6,5973
3247,324700,4,5977
3248,324800,6,5983
3249,324900,4,5987
3250,325000,6,5993
3251,325100,6,5999
3252,325200,3,6002
3253,325300,7,6009
3254,325400,4,6013
3255,325500,6,6019
3256,325600,1,6020
3257,325700,7,6027
3258,325800,7,6034
3259,325900,7,6041
3260,326000,4,6045
3261,326100,5,6050
3262,326200,5,6055
3263,326300,3,6058
3264,326400,6,6064
3265,326500,4,6068
3266,326600,9,6077
3267,326700,5,6082
3268,326800,5,6087
3269,326900,5,6092
3270,327000,7,6099
3271,327100,6,6105
3272,327200,2,6107
3273,327300,8,6115
3274,327400,6,6121
3275,327500,4,6125
3276,327600,7,6132
3277,327700,3,6135
3278,327800,8,6143
3279,327900,6,6149
3280,328000,4,6153
3281,328100,8,6161
3282,328200,5,6166
3283,328300,9,6175
3284,328400,5,6180
3285,328500,7,6187
3286,328600,5,6192
3287,328700,2,2
3288,328800,6,8
3289,328900,7,15
3290,329000,4,19
3291,329100,7,26
3292,329200,8,34
3293,329300,6,40
3294,329400,8,48
3295,329500,8,56
3296,329600,6,62
3297,329700,3,65
3298,329800,9,74
3299,329900,8,82
3300,330000,7,89
3301,330100,7,96
3302,330200,3,99
3303,330300,5,104
3304,330400,7,111
3305,330500,2,113
3306,330600,7,120
3307,330700,8,128
3308,330800,4,132
3309,330900,5,137
3310,331000,8,145
3311,331100,5,150
3312,331200,8,158
3313,331300,5,163
3314,331400,5,168
3315,331500,4,172
3316,331600,8,180
3317,331700,7,187
3318,331800,6,193
3319,331900,5,198
3320,332000,7,205
3321,332100,12,217
3322,332200,5,222
3323,332300,5,227
3324,332400,6,233
3325,332500,6,239
3326,332600,8,247
3327,332700,6,253
3328,332800,5,258
3329,332900,6,264
3330,333000,5,269
3331,333100,6,275
3332,333200,5,280
3333,333300,4,284
3334,333400,6,290
3335,333500,6,296
3336,333600,6,302
3337,333700,3,305
3338,333800,5,310
3339,333900,5,315
3340,334000,5,320
3341,334100,5,325
3342,334200,5,330
3343,334300,4,334
3344,334400,7,341
3345,334500,6,347
3346,334600,2,349
3347,334700,5,354
3348,334800,6,360
3349,334900,5,365
3350,335000,6,371
3351,335100,8,379
3352,335200,7,386
3353,335300,5,391
3354,335400,5,396
3355,335500,5,401
3356,335600,6,407
3357,335700,5,412
3358,335800,5,417
3359,335900,4,421
3360,336000,7,428
3361,336100,5,433
3362,336200,5,438
3363,336300,5,443
3364,336400,6,449
3365,336500,6,455
3366,336600,6,461
3367,336700,4,465
3368,336800,6,471
3369,336900,6,477
3370,337000,4,481
3371,337100,8,489
3372,337200,5,494
3373,337300,7,501
3374,337400,5,506
3375,337500,5,511
3376,337600,8,519
3377,337700,5,524
3378,337800,5,529
3379,337900,4,533
3380,338000,8,541
3381,338100,6,547
3382,338200,4,551
3383,338300,8,559
3384,338400,7,566
3385,338500,5,571
3386,338600,9,580
3387,338700,5,585
3388,338800,6,591
3389,338900,2,593
3390,339000,4,597
3391,339100,8,605
3392,339200,7,612
3393,339300,8,620
3394,339400,6,626
3395,339500,7,633
3396,339600,6,639
3397,339700,5,644
3398,339800,6,650
3399,339900,7,657
3400,340000,4,661
3401,340100,7,668
3402,340200,1,669
3403,340300,7,676
3404,340400,5,681
3405,340500,6,687
3406,340600,5,692
3407,340700,5,697
3408,340800,3,700
3409,340900,5,705
3410,341000,3,708
3411,341100,8,716
3412,341200,5,721
3413,341300,4,725
3414,341400,2,727
3415,341500,5,732
3416,341600,8,740
3417,341700,6,746
3418,341800,7,753
3419,341900,4,757
3420,342000,10,767
3421,342100,6,773
3422,342200,6,779
3423,342300,8,787
3424,342400,5,792
3425,342500,9,801
3426,342600,6,807
3427,342700,2,809
3428,342800,5,814
3429,342900,2,816
3430,343000,7,823
3431,343100,8,831
3432,343200,8,839
3433,343300,9,848
3434,343400,3,851
3435,343500,8,859
3436,343600,5,864
3437,343700,8,872
3438,343800,4,876
3439,343900,7,883
3440,344000,5,888
3441,344100,2,890
3442,344200,3,893
3443,344300,9,902
3444,344400,6,908
3445,344500,6,914
3446,344600,3,917
3447,344700,0,917
3448,344800,10,927
3449,344900,8,935
3450,345000,5,940
3451,345100,9,949
3452,345200,6,955
3453,345300,7,962
3454,345400,7,969
3455,345500,4,973
3456,345600,7,980
3457,345700,8,988
3458,345800,6,994
3459,345900,3,997
3460,346000,6,1003
3461,346100,6,1009
3462,346200,7,1016
3463,346300,7,1023
3464,346400,3,1026
3465,346500,5,1031
3466,346600,1,1032
3467,346700,5,1037
3468,346800,5,1042
3469,346900,6,1048
3470,347000,5,1053
3471,347100,9,1062
3472,347200,4,1066
3473,347300,5,1071
3474,347400,8,1079
3475,347500,8,1087
3476,347600,9,1096
3477,347700,4,1100
3478,347800,9,1109
3479,347900,6,1115
3480,348000,6,1121
3481,348100,7,1128
3482,348200,6,1134
3483,348300,4,1138
3484,348400,5,1143
3485,348500,7,1150
3486,348600,5,1155
3487,348700,4,1159
3488,348800,7,1166
3489,348900,8,1174
3490,349000,6,1180
3491,349100,5,1185
3492,349200,1,1186
3493,349300,4,1190
3494,349400,8,1198
3495,349500,3,1201
3496,349600,8,1209
3497,349700,6,1215
3498,349800,6,1221
3499,349900,8,1229
3500,350000,4,1233
3501,350100,1,1234
3502,350200,8,1242
3503,350300,8,1250
3504,350400,9,1259
3505,350500,8,1267
3506,350600,3,1270
3507,350700,10,1280
3508,350800,7,1287
3509,350900,4,1291
3510,351000,6,1297
3511,351100,8,1305
3512,351200,7,1312
3513,351300,7,1319
3514,351400,4,1323
3515,351500,5,1328
3516,351600,4,1332
3517,351700,6,1338
3518,351800,5,1343
3519,351900,8,1351
3520,352000,6,1357
3521,352100,5,1362
3522,352200,6,1368
3523,352300,5,1373
3524,352400,8,1381
3525,352500,3,1384
3526,352600,8,1392
3527,352700,9,1401
3528,352800,11,1412
3529,352900,4,1416
3530,353000,10,1426
3531,353100,7,1433
3532,353200,9,1442
3533,353300,8,1450
3534,353400,9,1459
3535,353500,8,1467
3536,353600,7,1474
3537,353700,9,1483
3538,353800,8,1491
3539,353900,8,1499
3540,354000,6,1505
3541,354100,8,1513
3542,354200,8,1521
3543,354300,4,1525
3544,354400,7,1532
3545,354500,8,1540
3546,354600,8,1548
3547,354700,8,1556
3548,354800,8,1564
3549,354900,8,1572
3550,355000,9,1581
3551,355100,10,1591
3552,355200,10,1601
3553,355300,6,1607
3554,355400,5,1612
3555,355500,7,1619
3556,355600,2,1621
3557,355700,10,1631
3558,355800,4,1635
3559,355900,8,1643
3560,356000,5,1648
3561,356100,6,1654
3562,356200,3,1657
3563,356300,9,1666
3564,356400,7,1673
3565,356500,5,1678
3566,356600,6,1684
3567,356700,6,1690
3568,356800,6,1696
3569,356900,6,1702
3570,357000,5,1707
3571,357100,6,1713
3572,357200,6,1719
3573,357300,7,1726
3574,357400,5,1731
3575,357500,6,1737
3576,357600,4,1741
3577,357700,4,1745
3578,357800,7,1752
3579,357900,4,1756
3580,358000,6,1762
3581,358100,8,1770
3582,358200,5,1775
3583,358300,6,1781
3584,358400,8,1789
3585,358500,5,1794
3586,358600,5,1799
3587,358700,10,1809
3588,358800,0,1809
3589,358900,7,1816
3590,359000,5,1821
3591,359100,8,1829
3592,359200,4,1833
3593,359300,8,1841
3594,359400,4,1845
3595,359500,8,1853
3596,359600,4,1857
3597,359700,3,1860
3598,359800,5,1865
3599,359900,7,1872
3600,360000,0,1872
3601,360100,4,1876
3602,360200,8,1884
3603,360300,5,1889
3604,360400,6,1895
3605,360500,4,1899
3606,360600,7,1906
3607,360700,6,1912
3608,360800,6,1918
3609,360900,5,1923
3610,361000,5,1928
3611,361100,5,1933
3612,361200,6,1939
3613,361300,7,1946
3614,361400,6,1952
3615,361500,6,1958
3616,361600,6,1964
3617,361700,1,1965
3618,361800,5,1970
3619,361900,7,1977
3620,362000,8,1985
3621,362100,5,1990
3622,362200,1,1991
3623,362300,9,2000
3624,362400,8,2008
3625,362500,7,2015
3626,362600,7,2022
3627,362700,9,2031
3628,362800,7,2038
3629,362900,7,2045
3630,363000,5,2050
3631,363100,6,2056
3632,363200,8,2064
3633,363300,7,2071
3634,363400,5,2076
3635,363500,8,2084
3636,363600,6,2090
3637,363700,8,2098
3638,363800,9,2107
3639,363900,6,2113
3640,364000,7,2120
3641,364100,8,2128
3642,364200,9,2137
3643,364300,6,2143
3644,364400,10,2153
3645,364500,6,2159
3646,364600,5,2164
3647,364700,11,2175
3648,364800,6,2181
3649,364900,9,2190
3650,365000,7,2197
3651,365100,3,2200
3652,365200,8,2208
3653,365300,10,2218
3654,365400,4,2222
3655,365500,8,2230
3656,365600,6,2236
3657,365700,7,2243
3658,365800,7,2250
3659,365900,11,2261
3660,366000,5,2266
3661,366100,9,2275
3662,366200,7,2282
3663,366300,6,2288
3664,366400,10,2298
3665,366500,9,2307
3666,366600,7,2314
3667,366700,6,2320
3668,366800,4,2324
3669,366900,5,2329
3670,367000,4,2333
3671,367100,8,2341
3672,367200,8,2349
3673,367300,6,2355
3674,367400,7,2362
3675,367500,8,2370
3676,367600,6,2376
3677,367700,7,2383
3678,367800,9,2392
3679,367900,6,2398
3680,368000,6,2404
3681,368100,7,2411
3682,368200,9,2420
3683,368300,7,2427
3684,368400,10,2437
3685,368500,5,2442
3686,368600,6,2448
3687,368700,9,2457
3688,368800,3,2460
3689,368900,9,2469
3690,369000,8,2477
3691,369100,7,2484
3692,369200,8,2492
3693,369300,5,2497
3694,369400,10,2507
3695,369500,4,2511
3696,369600,11,2522
3697,369700,8,2530
3698,369800,8,2538
3699,369900,4,2542
3700,370000,2,2544
3701,370100,10,2554
3702,370200,8,2562
3703,370300,8,2570
3704,370400,10,2580
3705,370500,10,2590
3706,370600,7,2597
3707,370700,5,2602
3708,370800,3,2605
3709,370900,2,2607
3710,371000,10,2617
3711,371100,4,2621
3712,371200,6,2627
3713,371300,6,2633
3714,371400,6,2639
3715,371500,8,2647
3716,371600,7,2654
3717,371700,4,2658
3718,371800,7,2665
3719,371900,7,2672
3720,372000,7,2679
3721,372100,8,2687
3722,372200,7,2694
3723,372300,4,2698
3724,372400,7,2705
3725,372500,8,2713
3726,372600,6,2719
3727,372700,6,2725
3728,372800,2,2727
3729,372900,5,2732
3730,373000,10,2742
3731,373100,8,2750
3732,373200,9,2759
3733,373300,7,2766
3734,373400,10,2776
3735,373500,6,2782
3736,373600,10,2792
3737,373700,3,2795
3738,373800,10,2805
3739,373900,2,2807
3740,374000,3,2810
3741,374100,2,2812
3742,374200,8,2820
3743,374300,6,2826
3744,374400,6,2832
3745,374500,3,2835
3746,374600,5,2840
3747,374700,9,2849
3748,374800,4,2853
3749,374900,7,2860
3750,375000,9,2869
3751,375100,9,2878
3752,375200,5,2883
3753,375300,6,2889
3754,375400,8,2897
3755,375500,6,2903
3756,375600,7,2910
3757,375700,8,2918
3758,375800,8,2926
3759,375900,6,2932
3760,376000,5,2937
3761,376100,6,2943
3762,376200,7,2950
3763,376300,2,2952
3764,376400,9,2961
3765,376500,7,2968
3766,376600,5,2973
3767,376700,8,2981
3768,376800,8,2989
3769,376900,3,2992
3770,377000,8,3000
3771,377100,6,3006
3772,377200,3,3009
3773,377300,5,3014
3774,377400,6,3020
3775,377500,4,3024
3776,377600,6,3030
3777,377700,7,3037
3778,377800,5,3042
3779,377900,5,3047
3780,378000,4,3051
3781,378100,7,3058
3782,378200,3,3061
3783,378300,6,3067
3784,378400,9,3076
3785,378500,1,3077
3786,378600,7,3084
3787,378700,5,3089
3788,378800,5,3094
3789,378900,2,3096
3790,379000,9,3105
3791,379100,6,3111
3792,379200,4,3115
3793,379300,8,3123
3794,379400,4,3127
3795,379500,6,3133
3796,379600,6,3139
3797,379700,9,3148
3798,379800,6,3154
3799,379900,3,3157
3800,380000,5,3162
3801,380100,10,3172
3802,380200,5,3177
3803,380300,6,3183
3804,380400,6,3189
3805,380500,3,3192
3806,380600,10,3202
3807,380700,3,3205
3808,380800,6,3211
3809,380900,9,3220
3810,381000,3,3223
3811,381100,4,3227
3812,381200,10,3237
3813,381300,9,3246
3814,381400,8,3254
3815,381500,6,3260
3816,381600,9,3269
3817,381700,6,3275
3818,381800,6,3281
3819,381900,5,3286
3820,382000,4,3290
3821,382100,4,3294
3822,382200,10,3304
3823,382300,4,3308
3824,382400,9,3317
3825,382500,7,3324
3826,382600,10,3334
3827,382700,5,3339
3828,382800,3,3342
3829,382900,5,3347
3830,383000,10,3357
3831,383100,7,3364
3832,383200,5,3369
3833,383300,2,3371
3834,383400,9,3380
3835,383500,6,3386
3836,383600,4,3390
3837,383700,4,3394
3838,383800,10,3404
3839,383900,6,3410
3840,384000,7,3417
3841,384100,5,3422
3842,384200,10,3432
3843,384300,8,3440
3844,384400,10,3450
3845,384500,6,3456
3846,384600,10,3466
3847,384700,9,3475
3848,384800,6,3481
3849,384900,6,3487
3850,385000,7,3494
3851,385100,7,3501
3852,385200,7,3508
3853,385300,7,3515
3854,385400,8,3523
3855,385500,8,3531
3856,385600,5,3536
3857,385700,8,3544
3858,385800,5,3549
3859,385900,9,3558
3860,386000,7,3565
3861,386100,4,3569
3862,386200,9,3578
3863,386300,8,3586
3864,386400,5,3591
3865,386500,9,3600
3866,386600,7,3607
3867,386700,4,3611
3868,386800,8,3619
3869,386900,6,3625
3870,387000,8,3633
3871,387100,8,3641
3872,387200,11,3652
3873,387300,7,3659
3874,387400,6,3665
3875,387500,2,3667
3876,387600,4,3671
3877,387700,0,3671
3878,387800,4,4
3879,387900,5,9
3880,388000,8,17
3881,388100,7,24
3882,388200,5,29
3883,388300,9,38
3884,388400,6,44
3885,388500,3,47
3886,388600,1,48
3887,388700,2,50
3888,388800,6,56
3889,388900,10,66
3890,389000,10,76
3891,389100,6,82
3892,389200,6,88
3893,389300,9,97
3894,389400,9,106
3895,389500,7,113
3896,389600,9,122
3897,389700,2,124
3898,389800,11,135
3899,389900,8,143
3900,390000,7,150
3901,390100,3,153
3902,390200,9,162
3903,390300,11,173
3904,390400,7,180
3905,390500,8,188
3906,390600,6,194
3907,390700,6,200
3908,390800,2,202
3909,390900,3,205
3910,391000,1,206
3911,391100,10,216
3912,391200,1,1
3913,391300,5,6
3914,391400,6,12
3915,391500,10,22
3916,391600,4,26
3917,391700,8,34
3918,391800,10,44
3919,391900,4,48
3920,392000,5,53
3921,392100,11,64
3922,392200,4,68
3923,392300,6,74
3924,392400,6,80
3925,392500,7,87
